filename,fold,target,primary_label,durations,call_probs
533469.wav,3,8,commyn,20.9809375,1 1 1 1 0
518553.wav,3,8,commyn,483.413,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0
518361.wav,3,8,commyn,422.094875,1 0 0 1 0 1 0 0 1 1 0 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
511898.wav,1,8,commyn,69.3025,1 1 0 1 0 1 1 1 0 1 0 1 1 0
509307.wav,1,8,commyn,34.824,0 0 1 0 1 0 0
509296.wav,4,8,commyn,49.00575,0 0 1 1 1 0 1 1 1 1
508591.wav,3,8,commyn,128.1493125,1 0 0 1 0 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1
506210.wav,4,8,commyn,64.5411875,1 0 1 1 1 1 1 1 1 1 1 1 1
505883.wav,3,8,commyn,103.783125,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
505882.wav,3,8,commyn,58.7880625,1 1 1 1 1 1 1 1 1 1 1 1
503850.wav,2,8,commyn,75.213,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
503281.wav,1,8,commyn,86.400625,1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
500615.wav,1,8,commyn,67.7626875,1 1 1 1 1 1 1 1 1 1 1 1 1 1
472544.wav,2,8,commyn,95.059625,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
464285.wav,3,8,commyn,7.5,1 1
446210.wav,3,8,commyn,2.8793125,1
445899.wav,2,8,commyn,35.0,1 1 1 1 1 1 1
444488.wav,3,8,commyn,15.2909375,1 1 1 0
442857.wav,4,8,commyn,5.161,1 0
437110.wav,4,8,commyn,2.689,1
426356.wav,5,8,commyn,27.6114375,1 1 1 1 1 1
402381.wav,4,8,commyn,8.6465625,1 1
402380.wav,2,8,commyn,1.489,1
400123.wav,4,8,commyn,54.047375,1 1 1 1 1 1 1 1 1 1 1
395089.wav,5,8,commyn,69.8694375,1 1 1 1 1 1 1 1 1 1 1 1 1 1
379930.wav,1,8,commyn,3.048,1
379536.wav,2,8,commyn,43.282,0 1 0 0 0 0 0 0 0
369018.wav,1,8,commyn,33.7763125,1 1 1 1 1 1 1
368954.wav,4,8,commyn,15.4,1 1 1 0
364334.wav,4,8,commyn,87.118375,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
362679.wav,5,8,commyn,42.0815625,1 1 1 1 1 1 1 1 1
331569.wav,4,8,commyn,12.721625,1 1 1
331552.wav,4,8,commyn,45.2615,1 1 1 1 1 1 1 1 1 1
328236.wav,2,8,commyn,17.18275,1 1 1 0
314470.wav,1,8,commyn,30.937,1 1 1 1 1 1 1
311115.wav,4,8,commyn,24.9208125,1 0 1 0 1
309110.wav,5,8,commyn,12.260125,1 1 1
295122.wav,5,8,commyn,87.8321875,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
294605.wav,1,8,commyn,30.98125,1 1 1 1 1 1 1
294325.wav,5,8,commyn,55.7975625,1 1 1 1 1 1 1 1 1 1 1 0
208162.wav,1,8,commyn,44.5935625,1 1 1 1 1 1 1 1 1
194208.wav,3,8,commyn,30.696,1 1 1 1 1 1 1
192299.wav,5,8,commyn,41.6391875,0 0 0 1 0 0 0 0 0
187040.wav,5,8,commyn,9.01225,1 1
187036.wav,5,8,commyn,4.0239375,1
156759.wav,4,8,commyn,77.533375,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
142966.wav,5,8,commyn,50.304,1 1 1 1 1 1 1 1 1 1 0
129571.wav,1,8,commyn,30.6153125,1 1 1 1 1 1 0
116708.wav,5,8,commyn,163.5526875,1 0 1 1 1 1 1 1 1 1 0 1 1 0 0 1 0 1 0 1 0 0 1 1 0 1 1 0 0 1 0 1 0
114748.wav,3,8,commyn,24.502875,1 1 1 1 1
110882.wav,3,8,commyn,11.57225,0 1 1
110881.wav,4,8,commyn,27.062875,1 1 1 1 1 0
110880.wav,2,8,commyn,10.579625,1 1 0
110879.wav,1,8,commyn,80.822875,1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0
110875.wav,5,8,commyn,4.7020625,1
110874.wav,2,8,commyn,5.8514375,0 0
110873.wav,1,8,commyn,7.601625,1 0
102124.wav,3,8,commyn,76.608,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
102123.wav,4,8,commyn,41.448,1 1 1 1 1 1 1 1 0
102122.wav,2,8,commyn,108.84,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
102121.wav,2,8,commyn,64.488,1 1 1 1 1 1 1 1 1 1 1 1 1
94026.wav,5,8,commyn,41.378,1 1 1 1 1 1 1 1 0
94025.wav,3,8,commyn,14.44575,1 1 1
93634.wav,4,8,commyn,46.001625,1 1 1 1 1 1 1 1 1 0
92771.wav,2,8,commyn,2.377125,1
92770.wav,2,8,commyn,3.761625,1
90664.wav,2,8,commyn,7.889,1 1
90539.wav,3,8,commyn,12.644125,1 1 1
73134.wav,5,8-3,commyn,41.247375,1 1 1 1 1 1 1 1 0
73133.wav,2,8,commyn,53.1853125,1 1 1 1 1 1 1 1 1 1 1
73131.wav,3,8,commyn,36.4930625,1 1 1 1 1 1 1 1
44444.wav,2,8,commyn,20.63675,1 1 1 1 1
20119.wav,1,8,commyn,44.5388125,1 1 1 1 1 1 1 1 1
680909.wav,5,8,commyn,11.375,1 1 1
679611.wav,5,8,commyn,24.297375,1 1 1 1 1
669699.wav,5,8,commyn,30.2236875,1 1 1 1 1 1 1
663070.wav,4,8,commyn,22.5959375,1 1 1 1 1
663069.wav,4,8,commyn,33.7763125,1 1 1 0 1 1 1
661253.wav,5,8,commyn,9.7715,1 1
651854.wav,1,8,commyn,28.8901875,1 1 1 1 1 1
651026.wav,5,8,commyn,36.126,1 1 1 1 1 1 1 0
643677.wav,5,8,commyn,57.3569375,1 1 1 1 1 1 1 1 1 1 1 1
635697.wav,3,8,commyn,47.136,1 1 1 1 1 1 1 1 1 0
623016.wav,5,8,commyn,45.4369375,1 1 1 1 1 1 1 1 1 1
609517.wav,4,8,commyn,111.9695625,1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
607469.wav,4,8,commyn,9.482125,1 1
606861.wav,1,8,commyn,26.0521875,1 1 1 1 1 1
600430.wav,1,8,commyn,42.251,1 1 1 1 1 1 1 1 1
599364.wav,4,8,commyn,20.2296875,1 1 1 1 0
598051.wav,1,8,commyn,73.4270625,1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
595360.wav,5,8,commyn,7.3839375,1 1
591907.wav,5,8,commyn,20.057,1 0 1 1 0
579177.wav,1,8,commyn,94.8056875,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
577887.wav,1,8,commyn,64.631,1 1 1 1 1 1 1 1 1 1 1 1 1
577886.wav,1,8,commyn,64.631,1 1 1 1 1 1 1 1 1 1 1 1 1
568910.wav,3,8,commyn,21.480875,1 1 1 1 1
542272.wav,2,8,commyn,21.5249375,1 0 1 1 0
530827.wav,5,8,commyn,41.2773125,1 1 1 1 1 1 1 1 0
529139.wav,1,8,commyn,23.472,1 1 1 1 1
528946.wav,3,8,commyn,18.0186875,1 1 1 1
521180.wav,3,8,commyn,287.1060625,0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 1 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0
507723.wav,5,8,commyn,20.4421875,1 1 1 1 1
507717.wav,2,8,commyn,37.31775,1 1 1 1 1 1 1 1
504382.wav,1,8,commyn,13.464,1 1 1
473458.wav,3,8,commyn,10.296,1 1 0
472545.wav,2,8,commyn,16.509375,1 1 1 1
469381.wav,1,8,commyn,64.553,1 1 1 1 1 1 1 1 1 1 1 1 1
469357.wav,2,8,commyn,48.3626875,1 1 1 1 1 1 1 1 1 1
469075.wav,1,8,commyn,4.0115625,1
463161.wav,3,8,commyn,13.013125,1 1 1
462828.wav,1,8,commyn,4.004125,1
447270.wav,5,8,commyn,26.88,1 1 1 1 1 1
447268.wav,1,8,commyn,443.1935,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
446211.wav,3,8,commyn,75.9525,1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 0
442856.wav,4,8,commyn,6.745,1 1
426169.wav,4,8,commyn,18.0778125,1 1 1 1
410023.wav,5,8,commyn,29.7751875,1 1 1 1 1 0
400882.wav,1,8,commyn,5.005875,1 0
397490.wav,1,8,commyn,30.3020625,1 1 1 1 1 1 1
369017.wav,4,8,commyn,10.8930625,1 1 1
363407.wav,2,8,commyn,10.031,1 1 0
344437.wav,2,8,commyn,34.978,1 1 0 1 1 0 1
336261.wav,5,8,commyn,24.7728125,0 0 0 1 0
335602.wav,1,8,commyn,15.6966875,1 1 1 0
332018.wav,5,8,commyn,87.7191875,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
331396.wav,1,8,commyn,19.96625,1 1 1 1
323378.wav,2,8,commyn,49.488,1 1 1 1 1 1 1 1 1 1
318687.wav,3,8,commyn,8.033375,1 1
314334.wav,2,8,commyn,15.6015625,1 1 1 1
311116.wav,5,8,commyn,45.9755,1 1 1 1 1 1 1 1 1 1
311114.wav,3,8,commyn,21.1853125,1 1 1 1 1
288043.wav,5,8,commyn,15.048,1 1 1 0
283872.wav,1,8,commyn,19.368,1 1 1 1
283871.wav,5,8,commyn,4.968,1
280411.wav,2,8,commyn,24.398375,1 1 1 1 1
269911.wav,3,8,commyn,17.6588125,1 1 1 1
269131.wav,4,8,commyn,51.089,1 1 1 1 1 1 1 1 1 1 1
240234.wav,5,8,commyn,11.650625,1 1 0
208164.wav,4,8,commyn,67.13425,1 1 1 1 1 1 1 1 1 1 1 1 1 0
208163.wav,2,8,commyn,80.1994375,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
207633.wav,2,8,commyn,3.8608125,1
203359.wav,1,8,commyn,10.213875,1 1 0
203356.wav,4,8,commyn,9.5085625,1 1
203349.wav,3,8,commyn,95.7126875,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
203346.wav,2,8,commyn,216.111,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
203345.wav,4,8,commyn,315.6375625,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
203343.wav,5,8,commyn,64.8620625,1 1 1 1 1 1 1 1 1 1 1 1 1
203342.wav,3,8,commyn,154.6188125,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
203339.wav,5,8,commyn,56.398375,1 1 1 1 1 1 1 1 1 1 1 1
198615.wav,5,8,commyn,11.2326875,1 1 0
196959.wav,2,8,commyn,18.648,1 1 1 1
195262.wav,5,8,commyn,78.66,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
194940.wav,1,8,commyn,13.6881875,1 1 1
194939.wav,4,8,commyn,11.2849375,1 1 1
187497.wav,4,8,commyn,11.2326875,1 0 0
185711.wav,5,8-12,commyn,24.79125,1 1 1 1 1
185702.wav,5,8,commyn,19.67125,1 0 1 1
184794.wav,2,8,commyn,12.357,1 1 1
183880.wav,2,8,commyn,94.850625,1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
183879.wav,5,8,commyn,28.8130625,1 1 1 1 1 1
183878.wav,3,8,commyn,43.493875,1 0 1 1 1 1 1 1 0
183811.wav,3,8,commyn,181.6826875,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
183810.wav,4,8,commyn,41.509625,1 1 1 1 1 1 1 1 1
183809.wav,4,8,commyn,50.5991875,1 1 1 1 1 1 1 1 1 1 1
183763.wav,4,8,commyn,69.38125,1 0 1 1 1 1 1 1 1 0 1 1 1 1
183496.wav,5,8,commyn,26.697125,1 1 1 1 1 1
180831.wav,3,8-8,commyn,2.712,1
176315.wav,2,8,commyn,3.7355,1
175519.wav,4,8,commyn,7.0269375,1 1
175518.wav,5,8,commyn,12.6955,1 1 1
175516.wav,1,8,commyn,12.591,1 1 0
157876.wav,3,8,commyn,18.4685625,1 1 1 1
152934.wav,3,8,commyn,10.272,1 1 1
146924.wav,3,8,commyn,106.3445,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
142706.wav,2,8,commyn,20.3158125,1 1 1 1 1
116527.wav,5,8,commyn,9.9788125,1 1
116526.wav,1,8,commyn,20.0359375,1 1 1 1 0
116525.wav,3,8,commyn,29.231,1 1 1 1 1 1
116524.wav,4,8,commyn,50.7820625,1 0 1 1 1 1 1 0 0 1 0
114909.wav,2,8,commyn,41.9265625,1 1 1 1 1 1 1 1 1
110983.wav,1,8,commyn,7.68,1 0
110969.wav,1,8,commyn,67.0301875,1 1 1 1 1 1 1 1 1 0 1 1 1 0
110968.wav,4,8,commyn,37.7730625,1 1 1 1 1 1 1 0
110878.wav,5,8,commyn,9.8481875,1 1
110877.wav,4,8,commyn,42.7101875,0 1 0 0 1 0 1 1 0
110876.wav,4,8,commyn,45.6881875,1 1 1 0 0 1 0 0 1 0
100286.wav,3,8,commyn,31.4775625,1 1 1 1 1 1 1
100285.wav,2,8,commyn,34.2465625,1 1 1 1 1 1 1
100284.wav,4,8,commyn,28.6301875,1 1 1 1 1 1
100283.wav,2,8,commyn,60.42125,1 1 1 1 1 1 1 1 1 1 1 1 1
94024.wav,5,8,commyn,3.0563125,1
80366.wav,5,8,commyn,44.76,1 1 1 1 1 1 1 1 1
79541.wav,4,8,commyn,5.5640625,1 0
79540.wav,2,8,commyn,4.6236875,1
79539.wav,3,8,commyn,5.5640625,1 1
79538.wav,5,8,commyn,7.0530625,0 1
79537.wav,3,8,commyn,6.8701875,1 1
79536.wav,2,8,commyn,7.549375,1 1
79535.wav,2,8,commyn,14.13225,1 1 1
79507.wav,2,8,commyn,12.0685625,1 1 1
73788.wav,5,8,commyn,17.6065625,1 1 1 1
73132.wav,2,8,commyn,44.3298125,1 1 1 1 1 1 1 1 1
40087.wav,2,8,commyn,166.76575,1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0
40086.wav,3,8,commyn,66.2726875,1 1 1 1 1 1 1 1 1 1 1 1 1 1
703337.wav,5,8,commyn,30.4290625,1 1 1 1 1 1 0
680915.wav,3,8,commyn,14.024875,1 0 1
662734.wav,2,8,commyn,39.68,1 1 1 1 1 1 1 0
558752.wav,2,8,commyn,50.256,1 1 1 1 1 1 1 1 1 1 0
494124.wav,2,8,commyn,23.2376875,1 1 1 1 1
447898.wav,5,8,commyn,97.70275,1 1 1 0 0 0 0 1 0 1 0 1 0 0 1 1 0 1 1 1
444548.wav,1,8,commyn,76.2666875,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
363402.wav,4,8,commyn,11.2588125,1 1 1
358067.wav,1,8,commyn,29.4429375,1 1 1 1 1 1
335435.wav,5,8,commyn,31.82575,1 1 1 1 1 1 1
282869.wav,3,8,commyn,5.041625,1 0
281920.wav,4,8,commyn,48.0391875,1 1 1 1 1 1 1 1 1 1
281919.wav,1,8,commyn,50.050625,1 1 1 1 1 1 1 1 1 0 0
281918.wav,2,8,commyn,4.049,1
281916.wav,3,8,commyn,63.059625,1 1 1 1 1 1 1 1 1 1 1 1 1
185698.wav,5,8,commyn,14.8125,1 1 1
184793.wav,2,8,commyn,64.3929375,1 1 1 1 1 1 1 1 1 1 1 1 1
79745.wav,3,8,commyn,52.819625,1 1 1 1 1 1 1 1 1 1 1
79744.wav,3,8,commyn,6.191,1 1
606056.wav,2,8,commyn,18.313875,1 1 1 1
521179.wav,5,8,commyn,1757.480625,1 0 1 0 0 1 1 1 1 1 1 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1 1 1 1 1 1 0 0 0 0 1 0 1 0 1 1 1 1 1 0 0 1 0 1 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 1 1 0 0 1 0 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 1 0 0 0 1 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 1 0 0 1 1 0 0 1 1 0 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0
284831.wav,4,8,commyn,57.44325,1 1 1 1 1 1 1 1 1 1 1 0
579693.wav,2,8,commyn,28.1920625,1 1 1 1 1 1
521754.wav,4,8,commyn,485.3228125,0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
520058.wav,5,8,commyn,1370.833375,0 0 0 1 0 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 0 0 1 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 1 1 0 0 1 1 1 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 1 0 1 0 1 1 1 1 1 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 1 1 0 0 1 1 1 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 1 0 1 1 1 0 0 1 1 1 0 1 1 0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0
519762.wav,4,8,commyn,439.6491875,0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0
519659.wav,2,8,commyn,2169.6010625,0 0 0 1 0 1 1 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
519640.wav,3,8,commyn,2630.2980625,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 1 1 1 0 1 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 1 1 0 0 0 0 1 0 0 0 0 0
519458.wav,1,8,commyn,989.8256875,1 0 0 1 0 0 1 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 1 1 1 1 0 1 1 0 1 0 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 0 0 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 0 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 1 0 1 0 0 0 0 1 1 1 1 1 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 1 0 0
379535.wav,3,8,commyn,47.74025,1 1 1 0 0 0 0 0 0 1
659374.wav,3,9,padwar1,31.351,1 1 1 1 1 1 1
622254.wav,3,9,padwar1,48.033125,1 1 1 1 1 1 1 1 1 1
622253.wav,1,9,padwar1,8.163,1 1
473835.wav,5,9,padwar1,50.544,1 1 1 1 1 1 1 1 1 1 1
473834.wav,1,9,padwar1,16.536,1 1 1 1
473616.wav,3,9,padwar1,42.24,1 0 1 1 1 1 1 1 1
473552.wav,3,9,padwar1,52.008,1 1 1 1 1 1 1 1 1 1 1
447187.wav,4,9,padwar1,18.7820625,0 1 0 1
414268.wav,1,9,padwar1,116.52,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
414266.wav,3,9,padwar1,113.016,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
414265.wav,4,9,padwar1,55.368,1 1 1 1 1 1 1 1 1 1 1 0
414264.wav,4,9,padwar1,55.8498125,1 1 1 1 1 1 1 1 1 1 1 0
414261.wav,4,9,padwar1,51.3045,1 1 1 1 1 1 1 1 1 1 1
414258.wav,5,9,padwar1,44.856,1 1 1 1 1 1 1 1 1
414257.wav,5,9,padwar1,25.056,1 1 1 1 1 0
414256.wav,3,9,padwar1,89.616,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
414255.wav,5,9,padwar1,162.336,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
413762.wav,3,9,padwar1,91.992,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
403962.wav,2,9,padwar1,58.88,1 1 1 1 1 1 1 0 1 1 1 0
317312.wav,4,9,padwar1,22.857125,1 1 1 1 1
317311.wav,3,9,padwar1,27.4024375,1 1 1 1 1 1
317310.wav,1,9,padwar1,127.817125,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
317309.wav,5,9,padwar1,64.0,1 1 1 1 1 1 1 1 1 1 1 1
304212.wav,4,9,padwar1,30.0408125,1 1 1 1 0 1 0
295995.wav,2,9,padwar1,55.165875,1 1 1 1 1 1 1 1 1 1 1 0
295994.wav,3,9,padwar1,82.5881875,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
295993.wav,4,9,padwar1,87.951625,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
