filename,fold,target,primary_label,durations,call_probs
682692.wav,5,6,eurspa1,4.3785625,1
666558.wav,3,6,eurspa1,7.664625,1 1
604388.wav,2,6,eurspa1,15.8049375,1 1 1 0
589050.wav,2,6,eurspa1,38.8916875,1 1 1 1 1 1 1 1
589043.wav,1,6,eurspa1,15.7165,1 1 1 1
580319.wav,1,6,eurspa1,27.6439375,1 1 1 1 1 1
580318.wav,2,6,eurspa1,12.1285625,1 1 1
580209.wav,5,6,eurspa1,20.2454375,1 1 1 1 0
572979.wav,3,6,eurspa1,8.1240625,0 1
520042.wav,5,6,eurspa1,6.0,1
472538.wav,3,6,eurspa1,11.1281875,1 1 0
424864.wav,5,6,eurspa1,35.606,1 1 1 1 1 1 1 1
424863.wav,3,6,eurspa1,8.2035,1 1
420205.wav,5,6,eurspa1,35.592,1 1 1 1 1 1 1 0
362158.wav,5,6,eurspa1,3.53475,1
309270.wav,5,6,eurspa1,12.9375,1 1 1
309239.wav,3,6,eurspa1,10.4203125,1 1 0
282604.wav,5,6,eurspa1,2.6886875,1
197388.wav,4,6,eurspa1,29.1788125,1 1 1 1 1 1
143459.wav,4,6,eurspa1,11.4,1 1 1
143335.wav,3,6,eurspa1,11.112,1 1 1
120729.wav,1,6,eurspa1,23.784,1 1 1 1 1
105815.wav,2,6,eurspa1,14.8114375,1 1 1
37534.wav,3,6,eurspa1,33.0449375,1 1 1 1 1 1 1
676982.wav,1,6,eurspa1,8.544,1 1
672705.wav,4,6,eurspa1,10.4248125,1 1 0
670727.wav,4,6,eurspa1,13.042125,1 1 1
664065.wav,3,6,eurspa1,10.9999375,1 1 0
638505.wav,3,6,eurspa1,23.37875,1 1 1 1 1
589410.wav,4,6,eurspa1,5.1445,1 0
586821.wav,3,6,eurspa1,35.455625,1 1 1 1 1 1 1 1
584037.wav,4,6,eurspa1,17.497875,1 1 1 1
582633.wav,5,6,eurspa1,9.0645,1 1
582579.wav,1,6,eurspa1,4.912125,1
582251.wav,5,6,eurspa1,10.704,1 1 0
582250.wav,1,6,eurspa1,7.44,1 1
582095.wav,4,6,eurspa1,4.8,1
580201.wav,5,6,eurspa1,4.1799375,1
579374.wav,4,6,eurspa1,30.8849375,1 1 1 1 1 0 0
578608.wav,3,6,eurspa1,11.888625,1 1 0
578607.wav,3,6,eurspa1,7.2285,1 1
567266.wav,5,6,eurspa1,8.2024375,1 1
536878.wav,1,6,eurspa1,5.833,1 0
463015.wav,3,6,eurspa1,4.306,1
452585.wav,3,6,eurspa1,36.1130625,1 1 1 1 1 1 1 0
430001.wav,1,6,eurspa1,7.5051875,1 1
418856.wav,4,6,eurspa1,13.4530625,1 0 0
381692.wav,4,6,eurspa1,14.59575,1 1 1
378431.wav,2,6,eurspa1,38.290875,1 1 1 1 1 1 1 1
369014.wav,3,6,eurspa1,10.24,1 1 0
360834.wav,3,6,eurspa1,4.677,1
330073.wav,5,6,eurspa1,18.994,1 1 1 1
291663.wav,3,6,eurspa1,32.627875,1 1 1 0 0 1 0
269583.wav,4,6,eurspa1,18.368,1 1 1 1
263060.wav,1,6,eurspa1,7.0475,1 1
255675.wav,3,6,eurspa1,24.8685625,1 1 1 1 1
112187.wav,3,6,eurspa1,1.8808125,1
111978.wav,2,6,eurspa1,34.776,1 1 1 1 1 1 1
108435.wav,5,6,eurspa1,10.44,1 1 0
107357.wav,2,6,eurspa1,24.672,1 1 1 1 1
83816.wav,3,6,eurspa1,7.896,1 1
83812.wav,4,6,eurspa1,28.968,1 1 1 1 1 1
83811.wav,2,6,eurspa1,15.912,1 1 1 0
37237.wav,4,6-6,eurspa1,35.0563125,1 1 1 1 1 1 1 0
673891.wav,4,6,eurspa1,21.10475,1 1 1 1 1
669374.wav,3,6,eurspa1,11.963875,1 1 1
666613.wav,3,6,eurspa1,6.362,1 0
660410.wav,2,6,eurspa1,38.7626875,0 0 0 0 0 1 0 0
636787.wav,3,6,eurspa1,10.7044375,1 0 0
628610.wav,5,6,eurspa1,1.53475,1
621661.wav,2,6,eurspa1,30.0410625,1 1 1 1 1 1 0
611757.wav,5,6,eurspa1,14.642125,1 1 1
609786.wav,1,6,eurspa1,32.7053125,1 1 1 1 0 1 1
579379.wav,5,6,eurspa1,13.8545625,1 1 1
579377.wav,1,6,eurspa1,21.076875,1 1 1 1 0
579376.wav,3,6,eurspa1,30.10775,1 1 1 1 1 1 0
579375.wav,2,6,eurspa1,15.14025,1 1 0 0
492379.wav,3,6,eurspa1,8.592,1 0
490463.wav,3,6,eurspa1,21.528,1 1 1 1 0
483248.wav,1,6,eurspa1,12.91825,1 1 1
467097.wav,3,6,eurspa1,10.11675,1 1 0
466478.wav,1,6,eurspa1,1.897,1
447134.wav,5,6,eurspa1,4.656,1
446331.wav,1,6,eurspa1,24.6936875,1 0 0 1 0
445464.wav,3,6,eurspa1,25.104,1 1 1 1 1 0
438942.wav,4,6,eurspa1,15.751875,0 1 1 0
327494.wav,1,6,eurspa1,2.8484375,1
327387.wav,3,6,eurspa1,39.7001875,1 1 1 1 1 1 1 1
307285.wav,3,6,eurspa1,4.6241875,1
252519.wav,5,6,eurspa1,29.7535,1 1 1 1 1 1
236927.wav,4,6,eurspa1,2.7719375,1
235321.wav,3,6,eurspa1,13.513,1 1 1
206374.wav,1,6,eurspa1,35.0506875,1 1 1 1 1 1 1 0
191050.wav,4,6,eurspa1,16.7673125,1 1 1 1
176556.wav,1,6,eurspa1,3.68325,1
175851.wav,1,6,eurspa1,29.8359375,1 1 1 1 1 1
147455.wav,5,6,eurspa1,11.736,1 1 1
27400.wav,1,6,eurspa1,29.466125,1 0 0 0 1 0
631751.wav,4,6,eurspa1,11.926,1 1 0
580187.wav,5,6,eurspa1,10.87975,1 1 0
511031.wav,2,6,eurspa1,21.024,1 1 1 0 1
198899.wav,2,6,eurspa1,18.611375,1 1 1 1
152350.wav,3,6,eurspa1,6.512,1 1
106805.wav,5,6,eurspa1,35.5526875,1 1 1 0 1 1 1 0
67420.wav,4,6,eurspa1,31.0088125,1 1 1 1 1 1 1
619171.wav,2,6,eurspa1,22.30075,1 1 1 1 1
152349.wav,3,6,eurspa1,4.46125,1
51561.wav,3,7,cremyn,8.986125,1 1
51560.wav,2,7,cremyn,12.5649375,1 1 1
606573.wav,1,7,cremyn,32.7325,1 1 1 1 1 1 1
599015.wav,3,7,cremyn,6.09025,1 1
599014.wav,5,7,cremyn,17.481,1 0 1 1
599013.wav,2,7,cremyn,7.9539375,1 1
539427.wav,4,7,cremyn,21.5249375,1 1 1 1 1
534222.wav,2,7,cremyn,27.24575,1 1 1 1 1 1
411757.wav,1,7,cremyn,19.1400625,1 1 0 1
408693.wav,5,7,cremyn,16.997,1 1 1 0
408692.wav,2,7,cremyn,3.599125,1
408690.wav,1,7,cremyn,35.75875,1 1 1 1 1 1 1 0
353437.wav,4,7,cremyn,11.0875625,1 1 1
263141.wav,4,7,cremyn,18.048,1 1 1 1
209668.wav,2,7,cremyn,8.592,1 1
105511.wav,4,7,cremyn,22.909375,1 0 1 1 1
56332.wav,5,7,cremyn,8.90775,1 1
51564.wav,1,7,cremyn,10.057125,1 1 0
51563.wav,3,7,cremyn,27.298,1 1 1 1 1 1
661742.wav,5,7,cremyn,21.8490625,1 1 1 1 1
537749.wav,4,7,cremyn,25.1820625,1 1 1 1 1 0
361789.wav,4,7,cremyn,36.0748125,1 1 1 1 1 1 1 1
353438.wav,4,7,cremyn,22.976125,1 1 1 1 1
282866.wav,1,7,cremyn,9.0645,1 1
282865.wav,2,7,cremyn,8.04575,1 1
207503.wav,1,7,cremyn,25.0514375,1 1 1 1 1 0
579298.wav,2,7,cremyn,6.0,1
536950.wav,5,7,cremyn,11.1455625,0 0 1
536548.wav,5,7,cremyn,19.4796875,1 1 1 1
528940.wav,2,8,commyn,21.82675,1 1 1 1 0
528936.wav,3,8,commyn,25.024,1 1 1 1 1 0
528935.wav,5,8,commyn,11.008,1 1 1
528933.wav,2,8,commyn,13.056,1 1 1
528930.wav,1,8,commyn,12.288,1 1 1
528929.wav,4,8,commyn,24.0,1 1 1 1
528928.wav,3,8,commyn,23.424,1 1 1 1 1
489173.wav,2,8,commyn,2.466,1
448086.wav,4,8,commyn,36.064875,1 1 1 1 1 1 0 0
684628.wav,3,8,commyn,24.111,1 1 1 1 1
666384.wav,3,8,commyn,8.4189375,1 1
659211.wav,4,8,commyn,35.894875,1 1 1 1 1 1 1 1
659210.wav,4,8,commyn,12.91475,1 1 1
652903.wav,4,8,commyn,21.5249375,1 1 1 1 0
652901.wav,1,8,commyn,21.5249375,1 1 1 1 0
639485.wav,5,8,commyn,20.898,0 0 1 0 0
614590.wav,1,8,commyn,25.488375,1 1 1 1 1 0
612157.wav,4,8,commyn,32.6505,1 1 1 1 1 1 1
596982.wav,2,8,commyn,39.1536875,1 1 1 1 1 1 1 1
571182.wav,2,8,commyn,12.6280625,0 0 0
551659.wav,5,8,commyn,11.687625,1 0 1
533469.wav,3,8,commyn,20.9809375,1 1 1 1 0
509307.wav,1,8,commyn,34.824,0 0 1 0 1 0 0
464285.wav,3,8,commyn,7.5,1 1
446210.wav,3,8,commyn,2.8793125,1
445899.wav,2,8,commyn,35.0,1 1 1 1 1 1 1
444488.wav,3,8,commyn,15.2909375,1 1 1 0
442857.wav,4,8,commyn,5.161,1 0
437110.wav,4,8,commyn,2.689,1
426356.wav,5,8,commyn,27.6114375,1 1 1 1 1 1
402381.wav,4,8,commyn,8.6465625,1 1
402380.wav,2,8,commyn,1.489,1
379930.wav,1,8,commyn,3.048,1
369018.wav,1,8,commyn,33.7763125,1 1 1 1 1 1 1
368954.wav,4,8,commyn,15.4,1 1 1 0
331569.wav,4,8,commyn,12.721625,1 1 1
328236.wav,2,8,commyn,17.18275,1 1 1 0
314470.wav,1,8,commyn,30.937,1 1 1 1 1 1 1
311115.wav,4,8,commyn,24.9208125,1 0 1 0 1
309110.wav,5,8,commyn,12.260125,1 1 1
294605.wav,1,8,commyn,30.98125,1 1 1 1 1 1 1
194208.wav,3,8,commyn,30.696,1 1 1 1 1 1 1
187040.wav,5,8,commyn,9.01225,1 1
187036.wav,5,8,commyn,4.0239375,1
129571.wav,1,8,commyn,30.6153125,1 1 1 1 1 1 0
114748.wav,3,8,commyn,24.502875,1 1 1 1 1
110882.wav,3,8,commyn,11.57225,0 1 1
110881.wav,4,8,commyn,27.062875,1 1 1 1 1 0
110880.wav,2,8,commyn,10.579625,1 1 0
110875.wav,5,8,commyn,4.7020625,1
110874.wav,2,8,commyn,5.8514375,0 0
110873.wav,1,8,commyn,7.601625,1 0
94025.wav,3,8,commyn,14.44575,1 1 1
92771.wav,2,8,commyn,2.377125,1
92770.wav,2,8,commyn,3.761625,1
90664.wav,2,8,commyn,7.889,1 1
90539.wav,3,8,commyn,12.644125,1 1 1
73131.wav,3,8,commyn,36.4930625,1 1 1 1 1 1 1 1
44444.wav,2,8,commyn,20.63675,1 1 1 1 1
680909.wav,5,8,commyn,11.375,1 1 1
679611.wav,5,8,commyn,24.297375,1 1 1 1 1
669699.wav,5,8,commyn,30.2236875,1 1 1 1 1 1 1
663070.wav,4,8,commyn,22.5959375,1 1 1 1 1
663069.wav,4,8,commyn,33.7763125,1 1 1 0 1 1 1
661253.wav,5,8,commyn,9.7715,1 1
651854.wav,1,8,commyn,28.8901875,1 1 1 1 1 1
651026.wav,5,8,commyn,36.126,1 1 1 1 1 1 1 0
607469.wav,4,8,commyn,9.482125,1 1
606861.wav,1,8,commyn,26.0521875,1 1 1 1 1 1
599364.wav,4,8,commyn,20.2296875,1 1 1 1 0
595360.wav,5,8,commyn,7.3839375,1 1
591907.wav,5,8,commyn,20.057,1 0 1 1 0
568910.wav,3,8,commyn,21.480875,1 1 1 1 1
542272.wav,2,8,commyn,21.5249375,1 0 1 1 0
529139.wav,1,8,commyn,23.472,1 1 1 1 1
528946.wav,3,8,commyn,18.0186875,1 1 1 1
507723.wav,5,8,commyn,20.4421875,1 1 1 1 1
507717.wav,2,8,commyn,37.31775,1 1 1 1 1 1 1 1
504382.wav,1,8,commyn,13.464,1 1 1
473458.wav,3,8,commyn,10.296,1 1 0
472545.wav,2,8,commyn,16.509375,1 1 1 1
469075.wav,1,8,commyn,4.0115625,1
463161.wav,3,8,commyn,13.013125,1 1 1
462828.wav,1,8,commyn,4.004125,1
447270.wav,5,8,commyn,26.88,1 1 1 1 1 1
442856.wav,4,8,commyn,6.745,1 1
426169.wav,4,8,commyn,18.0778125,1 1 1 1
410023.wav,5,8,commyn,29.7751875,1 1 1 1 1 0
400882.wav,1,8,commyn,5.005875,1 0
397490.wav,1,8,commyn,30.3020625,1 1 1 1 1 1 1
369017.wav,4,8,commyn,10.8930625,1 1 1
363407.wav,2,8,commyn,10.031,1 1 0
344437.wav,2,8,commyn,34.978,1 1 0 1 1 0 1
336261.wav,5,8,commyn,24.7728125,0 0 0 1 0
335602.wav,1,8,commyn,15.6966875,1 1 1 0
331396.wav,1,8,commyn,19.96625,1 1 1 1
318687.wav,3,8,commyn,8.033375,1 1
314334.wav,2,8,commyn,15.6015625,1 1 1 1
311114.wav,3,8,commyn,21.1853125,1 1 1 1 1
288043.wav,5,8,commyn,15.048,1 1 1 0
283872.wav,1,8,commyn,19.368,1 1 1 1
283871.wav,5,8,commyn,4.968,1
280411.wav,2,8,commyn,24.398375,1 1 1 1 1
269911.wav,3,8,commyn,17.6588125,1 1 1 1
240234.wav,5,8,commyn,11.650625,1 1 0
207633.wav,2,8,commyn,3.8608125,1
203359.wav,1,8,commyn,10.213875,1 1 0
203356.wav,4,8,commyn,9.5085625,1 1
198615.wav,5,8,commyn,11.2326875,1 1 0
196959.wav,2,8,commyn,18.648,1 1 1 1
194940.wav,1,8,commyn,13.6881875,1 1 1
194939.wav,4,8,commyn,11.2849375,1 1 1
187497.wav,4,8,commyn,11.2326875,1 0 0
185711.wav,5,8-12,commyn,24.79125,1 1 1 1 1
185702.wav,5,8,commyn,19.67125,1 0 1 1
184794.wav,2,8,commyn,12.357,1 1 1
183879.wav,5,8,commyn,28.8130625,1 1 1 1 1 1
183496.wav,5,8,commyn,26.697125,1 1 1 1 1 1
180831.wav,3,8-8,commyn,2.712,1
176315.wav,2,8,commyn,3.7355,1
175519.wav,4,8,commyn,7.0269375,1 1
175518.wav,5,8,commyn,12.6955,1 1 1
175516.wav,1,8,commyn,12.591,1 1 0
157876.wav,3,8,commyn,18.4685625,1 1 1 1
152934.wav,3,8,commyn,10.272,1 1 1
142706.wav,2,8,commyn,20.3158125,1 1 1 1 1
116527.wav,5,8,commyn,9.9788125,1 1
116526.wav,1,8,commyn,20.0359375,1 1 1 1 0
116525.wav,3,8,commyn,29.231,1 1 1 1 1 1
110983.wav,1,8,commyn,7.68,1 0
110968.wav,4,8,commyn,37.7730625,1 1 1 1 1 1 1 0
110878.wav,5,8,commyn,9.8481875,1 1
100286.wav,3,8,commyn,31.4775625,1 1 1 1 1 1 1
100285.wav,2,8,commyn,34.2465625,1 1 1 1 1 1 1
100284.wav,4,8,commyn,28.6301875,1 1 1 1 1 1
94024.wav,5,8,commyn,3.0563125,1
79541.wav,4,8,commyn,5.5640625,1 0
79540.wav,2,8,commyn,4.6236875,1
79539.wav,3,8,commyn,5.5640625,1 1
79538.wav,5,8,commyn,7.0530625,0 1
79537.wav,3,8,commyn,6.8701875,1 1
79536.wav,2,8,commyn,7.549375,1 1
79535.wav,2,8,commyn,14.13225,1 1 1
79507.wav,2,8,commyn,12.0685625,1 1 1
73788.wav,5,8,commyn,17.6065625,1 1 1 1
703337.wav,5,8,commyn,30.4290625,1 1 1 1 1 1 0
680915.wav,3,8,commyn,14.024875,1 0 1
662734.wav,2,8,commyn,39.68,1 1 1 1 1 1 1 0
494124.wav,2,8,commyn,23.2376875,1 1 1 1 1
363402.wav,4,8,commyn,11.2588125,1 1 1
358067.wav,1,8,commyn,29.4429375,1 1 1 1 1 1
335435.wav,5,8,commyn,31.82575,1 1 1 1 1 1 1
282869.wav,3,8,commyn,5.041625,1 0
281918.wav,2,8,commyn,4.049,1
185698.wav,5,8,commyn,14.8125,1 1 1
79744.wav,3,8,commyn,6.191,1 1
606056.wav,2,8,commyn,18.313875,1 1 1 1
579693.wav,2,8,commyn,28.1920625,1 1 1 1 1 1
659374.wav,3,9,padwar1,31.351,1 1 1 1 1 1 1
622253.wav,1,9,padwar1,8.163,1 1
473834.wav,1,9,padwar1,16.536,1 1 1 1
447187.wav,4,9,padwar1,18.7820625,0 1 0 1
414257.wav,5,9,padwar1,25.056,1 1 1 1 1 0
317312.wav,4,9,padwar1,22.857125,1 1 1 1 1
317311.wav,3,9,padwar1,27.4024375,1 1 1 1 1 1
304212.wav,4,9,padwar1,30.0408125,1 1 1 1 0 1 0
43822.wav,2,9,padwar1,10.579625,1 1 1
43820.wav,3,9,padwar1,28.186125,1 1 1 1 1 1
19796.wav,1,9,padwar1,19.9575625,1 1 1 1
666075.wav,2,9,padwar1,7.287,1 0
308562.wav,3,9,padwar1,24.9730625,1 1 1 1 1
212196.wav,3,9,padwar1,21.048,0 1 1 1 1
184310.wav,5,9,padwar1,37.3823125,1 1 1 1 1 1 1 1
184309.wav,1,9,padwar1,11.337125,1 1 0
184307.wav,1,9,padwar1,27.6375625,1 1 1 1 1 1
182272.wav,4,9,padwar1,20.662875,1 1 1 1 1
182271.wav,5,9,padwar1,22.857125,1 1 1 1 1
120429.wav,5,9,padwar1,12.269375,1 1 0
43824.wav,5,9,padwar1,15.0988125,1 1 1 0
43823.wav,5,9,padwar1,9.9526875,1 1
409692.wav,1,9,padwar1,30.864,1 1 1 1 1 1 0
314836.wav,5,9,padwar1,12.1991875,1 1 1
262729.wav,3,9,padwar1,18.7036875,1 1 1 1
183828.wav,4,9,padwar1,26.93225,1 1 1 1 1 1
80699.wav,1,9,padwar1,38.7135,1 1 1 1 1 1 1 0
215502.wav,4,9-12,padwar1,13.195625,0 1 0
158008.wav,1,9,padwar1,19.487375,1 0 1 1
658796.wav,4,10,grrwar1,26.637875,1 1 1 1 1 0
658130.wav,3,10,grrwar1,24.301625,1 1 1 1 1
658129.wav,3,10,grrwar1,39.2745625,1 1 1 1 1 1 1 1
657584.wav,3,10,grrwar1,27.2,1 1 1 1 1 1
657007.wav,2,10,grrwar1,21.574625,1 1 1 1 1
656317.wav,3,10,grrwar1,22.128,1 1 1 1 1
653655.wav,5,10,grrwar1,18.42075,1 1 1 1
653532.wav,5,10,grrwar1,28.226375,1 1 1 1 1 1
649284.wav,1,10,grrwar1,26.4289375,1 1 1 1 1 1
648459.wav,1,10,grrwar1,12.96175,1 1 1
647938.wav,1,10,grrwar1,24.7310625,1 1 1 1 1
647459.wav,1,10,grrwar1,36.7786875,1 1 1 1 1 1 1 1
647239.wav,1,10,grrwar1,12.144,1 1 1
620493.wav,2,10-15,grrwar1,32.0,1 1 1 1 1 1
580449.wav,3,10,grrwar1,12.6665,1 1 1
579176.wav,1,10,grrwar1,36.7916875,1 1 1 1 1 1 1 0
576318.wav,2,10,grrwar1,32.7198125,1 1 1 1 1 1 1
571896.wav,5,10,grrwar1,30.792,1 1 1 1 1 1 1
571893.wav,1,10,grrwar1,32.232,1 1 1 1 1 1 1
570837.wav,2,10,grrwar1,14.0,1 1
567980.wav,1,10-10,grrwar1,25.5864375,1 1 1 1 1 0
563269.wav,3,10,grrwar1,4.7143125,1
563170.wav,3,10,grrwar1,26.6333125,1 1 1 1 1 0
562617.wav,1,10,grrwar1,30.5206875,1 1 0 1 1 1 1
562616.wav,2,10,grrwar1,18.4146875,1 1 1 1
561917.wav,2,10,grrwar1,36.264,1 1 1 1 1 1 1 1
561800.wav,5,10,grrwar1,2.3998125,1
560404.wav,5,10,grrwar1,31.14075,1 1 1 1 1 1 1
489178.wav,5,10,grrwar1,14.838625,1 1 1
489177.wav,2,10,grrwar1,25.5749375,1 1 1 1 0 0
484749.wav,3,10,grrwar1,35.9236875,1 1 1 1 1 1 1 0
477258.wav,4,10,grrwar1,31.44,1 1 1 1 1 1 1
475112.wav,3,10,grrwar1,9.528,1 1
474488.wav,3,10,grrwar1,22.597,1 1 1 1 1
473778.wav,2,10-16,grrwar1,37.68,1 1 1 1 1 1 1 1
473249.wav,1,10,grrwar1,25.8126875,1 1 1 1 1 0
428978.wav,5,10,grrwar1,20.715125,1 1 1 1 1
428392.wav,5,10,grrwar1,6.5,1 1
417157.wav,5,10,grrwar1,23.256,1 1 1 1 0
417152.wav,3,10,grrwar1,36.072,1 1 1 1 1 1 1 0
413306.wav,4,10,grrwar1,24.024,1 1 1 1 1
405923.wav,2,10,grrwar1,24.3230625,1 1 1 1 1
402250.wav,5,10,grrwar1,25.752,1 1 1 1 1 0
401731.wav,5,10,grrwar1,39.312375,1 1 1 1 1 1 1 1
401472.wav,4,10,grrwar1,25.420375,1 1 1 1 1 0
401468.wav,1,10,grrwar1,34.17925,1 1 1 1 1 1 1
385559.wav,2,10,grrwar1,28.369,1 1 1 1 1 1
383515.wav,4,10,grrwar1,32.7053125,1 1 1 1 1 1 0
382171.wav,3,10,grrwar1,27.377375,1 0 1 1 1 0
382170.wav,3,10,grrwar1,22.779875,1 0 1 1 1
382169.wav,4,10,grrwar1,37.3561875,1 1 0 1 1 1 1 1
382168.wav,2,10,grrwar1,29.3888125,1 1 0 1 1 1
381177.wav,1,10,grrwar1,19.0323125,1 1 1 1
378348.wav,3,10,grrwar1,7.3143125,1 1
376582.wav,5,10,grrwar1,15.4675625,1 1 1 1
376579.wav,2,10,grrwar1,20.203375,1 1 1 1 0
373111.wav,1,10-16,grrwar1,16.8561875,1 1 1 1
371601.wav,3,10,grrwar1,30.902875,1 1 1 1 1 1 1
371013.wav,5,10,grrwar1,26.7755,1 1 1 1 1 1
369813.wav,4,10,grrwar1,28.3429375,1 1 1 1 1 1
364289.wav,1,10,grrwar1,38.64,1 1 1 1 1 1 1 1
347292.wav,1,10,grrwar1,29.2869375,1 1 1 1 1 1
347291.wav,2,10,grrwar1,33.26125,1 1 1 1 1 1 1
347290.wav,1,10,grrwar1,9.883,1 1
347289.wav,5,10,grrwar1,5.957125,1 1
347288.wav,3,10,grrwar1,7.4890625,1 1
341532.wav,2,10,grrwar1,36.6414375,1 1 1 1 1 1 1 0
336505.wav,1,10,grrwar1,16.0925,0 0 0 0
322326.wav,3,10-17,grrwar1,17.712125,1 1 1 1
320974.wav,5,10,grrwar1,22.4925,1 1 1 1 1
315325.wav,1,10,grrwar1,29.8399375,1 1 1 1 1 1
315324.wav,3,10,grrwar1,14.4341875,1 1 1
315323.wav,2,10,grrwar1,14.498125,1 1 1
314607.wav,5,10,grrwar1,26.736,1 1 1 1 1 1
287127.wav,5,10,grrwar1,26.300125,1 0 0 0 1 0
256475.wav,5,10,grrwar1,14.1333125,1 1 1
248084.wav,5,10,grrwar1,25.44325,1 1 1 1 1 0
247462.wav,3,10,grrwar1,23.6160625,1 1 1 1 1
193623.wav,1,10,grrwar1,24.216,1 0 1 1 1
184312.wav,3,10,grrwar1,37.2516875,1 1 1 1 1 1 1 1
178864.wav,3,10,grrwar1,20.689,1 1 1 1 1
157120.wav,3,10,grrwar1,25.037625,1 1 1 1 1 0
149981.wav,3,10,grrwar1,27.4808125,1 1 1 1 1 1
142676.wav,3,10,grrwar1,27.8996875,1 1 1 1 1 1
140047.wav,1,10,grrwar1,31.5820625,1 1 1 1 1 1 1
134206.wav,4,10-17,grrwar1,22.416,1 1 1 1 1
106932.wav,1,10,grrwar1,24.502875,1 1 1 1 0
104564.wav,4,10,grrwar1,4.9043125,1
103869.wav,5,10,grrwar1,23.6930625,1 1 1 1 1
101946.wav,5,10,grrwar1,16.2481875,1 1 1 1
100557.wav,2,10,grrwar1,26.8024375,1 1 1 1 1 1
99854.wav,1,10,grrwar1,38.76,1 1 1 1 1 1 1 1
54915.wav,3,10,grrwar1,35.0563125,1 1 1 1 1 1 0 0
54029.wav,2,10,grrwar1,35.0543125,1 1 1 1 1 1 1 0
50432.wav,5,10,grrwar1,26.4620625,1 1 1 1 1 1
42449.wav,1,10,grrwar1,36.8326875,1 1 1 1 1 1 1 0
18967.wav,3,10,grrwar1,34.0636875,1 1 1 1 1 1 1
686890.wav,4,10,grrwar1,20.166625,1 1 1 1 0
666632.wav,4,10,grrwar1,31.85775,1 1 0 1 1 1 0
662846.wav,2,10,grrwar1,27.19175,1 1 1 1 1 0
655916.wav,1,10,grrwar1,12.6766875,1 1 1
655538.wav,5,10,grrwar1,31.602,1 1 1 1 1 1 0
651596.wav,3,10,grrwar1,34.777375,0 1 1 1 1 1 1
649768.wav,1,10,grrwar1,24.0588125,1 1 1 1 1
648926.wav,2,10,grrwar1,33.504,1 1 1 1 1 1 1
647441.wav,1,10,grrwar1,10.86,1 1 1
646215.wav,4,10,grrwar1,23.170625,1 1 1 1 1
615007.wav,3,10,grrwar1,20.308875,1 1 1 1 0
586730.wav,4,10,grrwar1,11.4029375,1 1 1
585552.wav,1,10,grrwar1,29.907,1 1 1 0 1 1
584956.wav,3,10,grrwar1,38.0643125,1 1 1 1 1 1 1 1
583156.wav,3,10,grrwar1,23.30125,1 1 1 1 0
576319.wav,1,10,grrwar1,37.8038125,1 1 1 1 1 1 1 1
574921.wav,2,10,grrwar1,23.59175,1 1 1 1 1
570720.wav,3,10,grrwar1,30.2236875,1 1 1 1 1 1 0
570079.wav,4,10,grrwar1,17.728625,1 1 1 1
570077.wav,1,10,grrwar1,23.6273125,0 1 1 0 1
561988.wav,4,10,grrwar1,18.2,1 1 1 1
560149.wav,4,10,grrwar1,20.1404375,1 1 1 1 0
556705.wav,2,10,grrwar1,34.993625,1 1 1 1 1 1 1
555656.wav,2,10,grrwar1,10.0693125,1 1 0
553273.wav,4,10,grrwar1,7.608,1 1
543208.wav,2,10,grrwar1,19.1796875,1 1 1 1
543206.wav,2,10,grrwar1,6.5594375,1 0
534854.wav,1,10,grrwar1,32.5746875,1 1 1 1 1 1 1
528603.wav,5,10,grrwar1,20.689,1 1 1 1 1
523724.wav,4,10,grrwar1,28.0093125,1 1 1 0 1 1
522426.wav,1,10,grrwar1,27.355,1 1 1 1 1 1
513348.wav,4,10,grrwar1,21.87925,1 1 1 1 1
489179.wav,2,10,grrwar1,37.5390625,1 1 1 1 1 1 0 1
484851.wav,5,10,grrwar1,10.1335,1 0 0
478412.wav,1,10,grrwar1,18.07675,1 1 1 1
477541.wav,3,10-16,grrwar1,39.8785625,1 1 1 1 1 1 1 1
476642.wav,1,10,grrwar1,28.290625,1 1 1 1 1 1
471549.wav,4,10,grrwar1,37.48575,1 0 1 1 1 1 1 1
471275.wav,3,10,grrwar1,36.474,1 1 1 1 1 1 1 0
467405.wav,5,10,grrwar1,39.471,1 1 1 1 1 1 1 1
424245.wav,5,10,grrwar1,38.192125,1 1 1 1 1 1 1 1
420465.wav,2,10,grrwar1,14.158375,0 1 0
405919.wav,4,10,grrwar1,25.5236875,0 0 1 1 1 1
402889.wav,4,10,grrwar1,16.759,1 1 1 0
393022.wav,2,10,grrwar1,24.417125,1 1 1 1 1
393021.wav,1,10,grrwar1,21.3371875,1 1 1 1 1
393019.wav,5,10,grrwar1,20.5085625,1 1 1 1 1
393016.wav,4,10,grrwar1,12.157625,1 1 1
387394.wav,4,10,grrwar1,37.0426875,1 1 1 1 1 1 1 1
377680.wav,5,10,grrwar1,9.4133125,1 1
376637.wav,3,10,grrwar1,36.1680625,1 1 1 1 1 1 1 0
376577.wav,4,10,grrwar1,28.6485,1 1 1 1 1 1
376575.wav,2,10,grrwar1,27.617125,1 1 1 1 1 1
373547.wav,5,10,grrwar1,3.6049375,1
373152.wav,5,10,grrwar1,6.0604375,1 1
372926.wav,2,10,grrwar1,14.001625,1 1 1
366635.wav,2,10,grrwar1,17.7643125,1 1 0 1
