duration,length,primary_label,secondary_labels,filename
10.0,320000,,[],ff1010_57046_0.npy
10.0,320000,,[],ff1010_57047_0.npy
10.0,320000,,[],ff1010_57048_0.npy
10.0,320000,,[],ff1010_57049_0.npy
10.0,320000,,[],ff1010_57050_0.npy
10.0,320000,,[],ff1010_57051_0.npy
10.0,320000,,[],ff1010_57052_0.npy
10.0,320000,,[],ff1010_57056_0.npy
10.0,320000,,[],ff1010_57061_0.npy
10.0,320000,,[],ff1010_57062_0.npy
10.0,320000,,[],ff1010_57064_0.npy
10.0,320000,,[],ff1010_57065_0.npy
10.0,320000,,[],ff1010_57066_0.npy
10.0,320000,,[],ff1010_57067_0.npy
10.0,320000,,[],ff1010_57068_0.npy
10.0,320000,,[],ff1010_57069_0.npy
10.0,320000,,[],ff1010_57107_0.npy
10.0,320000,,[],ff1010_57109_0.npy
10.0,320000,,[],ff1010_57147_0.npy
10.0,320000,,[],ff1010_57272_0.npy
10.0,320000,,[],ff1010_57324_0.npy
10.0,320000,,[],ff1010_57581_0.npy
10.0,320000,,[],ff1010_57583_0.npy
10.0,320000,,[],ff1010_57604_0.npy
10.0,320000,,[],ff1010_57605_0.npy
10.0,320000,,[],ff1010_57607_0.npy
10.0,320000,,[],ff1010_57670_0.npy
10.0,320000,,[],ff1010_57735_0.npy
10.0,320000,,[],ff1010_57777_0.npy
10.0,320000,,[],ff1010_57860_0.npy
10.0,320000,,[],ff1010_57924_0.npy
10.0,320000,,[],ff1010_58157_0.npy
10.0,320000,,[],ff1010_58173_0.npy
10.0,320000,,[],ff1010_58174_0.npy
10.0,320000,,[],ff1010_58179_0.npy
10.0,320000,,[],ff1010_58180_0.npy
10.0,320000,,[],ff1010_58181_0.npy
10.0,320000,,[],ff1010_58235_0.npy
10.0,320000,,[],ff1010_58236_0.npy
10.0,320000,,[],ff1010_58238_0.npy
10.0,320000,,[],ff1010_58240_0.npy
10.0,320000,,[],ff1010_58264_0.npy
10.0,320000,,[],ff1010_58265_0.npy
10.0,320000,,[],ff1010_58266_0.npy
10.0,320000,,[],ff1010_58267_0.npy
10.0,320000,,[],ff1010_58268_0.npy
10.0,320000,,[],ff1010_58269_0.npy
10.0,320000,,[],ff1010_58270_0.npy
10.0,320000,,[],ff1010_58271_0.npy
10.0,320000,,[],ff1010_58272_0.npy
10.0,320000,,[],ff1010_58273_0.npy
10.0,320000,,[],ff1010_58274_0.npy
10.0,320000,,[],ff1010_58275_0.npy
10.0,320000,,[],ff1010_58276_0.npy
10.0,320000,,[],ff1010_58293_0.npy
10.0,320000,,[],ff1010_58365_0.npy
10.0,320000,,[],ff1010_58386_0.npy
10.0,320000,,[],ff1010_58387_0.npy
10.0,320000,,[],ff1010_58388_0.npy
10.0,320000,,[],ff1010_58403_0.npy
10.0,320000,,[],ff1010_58404_0.npy
10.0,320000,,[],ff1010_58405_0.npy
10.0,320000,,[],ff1010_58406_0.npy
10.0,320000,,[],ff1010_58483_0.npy
10.0,320000,,[],ff1010_58496_0.npy
10.0,320000,,[],ff1010_58497_0.npy
10.0,320000,,[],ff1010_58498_0.npy
10.0,320000,,[],ff1010_58499_0.npy
10.0,320000,,[],ff1010_58500_0.npy
10.0,320000,,[],ff1010_58501_0.npy
10.0,320000,,[],ff1010_58507_0.npy
10.0,320000,,[],ff1010_58510_0.npy
10.0,320000,,[],ff1010_58511_0.npy
10.0,320000,,[],ff1010_58553_0.npy
10.0,320000,,[],ff1010_58554_0.npy
10.0,320000,,[],ff1010_58555_0.npy
10.0,320000,,[],ff1010_58557_0.npy
10.0,320000,,[],ff1010_58560_0.npy
10.0,320000,,[],ff1010_58564_0.npy
10.0,320000,,[],ff1010_58647_0.npy
10.0,320000,,[],ff1010_58743_0.npy
10.0,320000,,[],ff1010_58828_0.npy
10.0,320000,,[],ff1010_58833_0.npy
10.0,320000,,[],ff1010_58834_0.npy
10.0,320000,,[],ff1010_58858_0.npy
10.0,320000,,[],ff1010_58948_0.npy
10.0,320000,,[],ff1010_59005_0.npy
10.0,320000,,[],ff1010_59006_0.npy
10.0,320000,,[],ff1010_59028_0.npy
10.0,320000,,[],ff1010_59071_0.npy
10.0,320000,,[],ff1010_59106_0.npy
10.0,320000,,[],ff1010_59136_0.npy
10.0,320000,,[],ff1010_59138_0.npy
10.0,320000,,[],ff1010_59176_0.npy
10.0,320000,,[],ff1010_59196_0.npy
10.0,320000,,[],ff1010_59197_0.npy
10.0,320000,,[],ff1010_59198_0.npy
10.0,320000,,[],ff1010_59199_0.npy
10.0,320000,,[],ff1010_59200_0.npy
10.0,320000,,[],ff1010_59201_0.npy
10.0,320000,,[],ff1010_59246_0.npy
10.0,320000,,[],ff1010_59290_0.npy
10.0,320000,,[],ff1010_59314_0.npy
10.0,320000,,[],ff1010_59444_0.npy
10.0,320000,,[],ff1010_59445_0.npy
10.0,320000,,[],ff1010_59446_0.npy
10.0,320000,,[],ff1010_59447_0.npy
10.0,320000,,[],ff1010_59448_0.npy
10.0,320000,,[],ff1010_59449_0.npy
10.0,320000,,[],ff1010_59465_0.npy
10.0,320000,,[],ff1010_59509_0.npy
10.0,320000,,[],ff1010_59562_0.npy
10.0,320000,,[],ff1010_59728_0.npy
10.0,320000,,[],ff1010_59729_0.npy
10.0,320000,,[],ff1010_59765_0.npy
10.0,320000,,[],ff1010_59963_0.npy
10.0,320000,,[],ff1010_60033_0.npy
10.0,320000,,[],ff1010_60041_0.npy
10.0,320000,,[],ff1010_60049_0.npy
10.0,320000,,[],ff1010_60050_0.npy
10.0,320000,,[],ff1010_60051_0.npy
10.0,320000,,[],ff1010_60052_0.npy
10.0,320000,,[],ff1010_60074_0.npy
10.0,320000,,[],ff1010_60075_0.npy
10.0,320000,,[],ff1010_60081_0.npy
10.0,320000,,[],ff1010_60085_0.npy
10.0,320000,,[],ff1010_60086_0.npy
10.0,320000,,[],ff1010_60133_0.npy
10.0,320000,,[],ff1010_60134_0.npy
10.0,320000,,[],ff1010_60178_0.npy
10.0,320000,,[],ff1010_60179_0.npy
10.0,320000,,[],ff1010_60575_0.npy
10.0,320000,,[],ff1010_60576_0.npy
10.0,320000,,[],ff1010_60585_0.npy
10.0,320000,,[],ff1010_60589_0.npy
10.0,320000,,[],ff1010_60590_0.npy
10.0,320000,,[],ff1010_60611_0.npy
10.0,320000,,[],ff1010_60637_0.npy
10.0,320000,,[],ff1010_60638_0.npy
10.0,320000,,[],ff1010_60639_0.npy
10.0,320000,,[],ff1010_60640_0.npy
10.0,320000,,[],ff1010_60687_0.npy
10.0,320000,,[],ff1010_60757_0.npy
10.0,320000,,[],ff1010_60758_0.npy
10.0,320000,,[],ff1010_60858_0.npy
10.0,320000,,[],ff1010_60974_0.npy
10.0,320000,,[],ff1010_61026_0.npy
10.0,320000,,[],ff1010_61027_0.npy
10.0,320000,,[],ff1010_61028_0.npy
10.0,320000,,[],ff1010_61029_0.npy
10.0,320000,,[],ff1010_61076_0.npy
10.0,320000,,[],ff1010_61077_0.npy
10.0,320000,,[],ff1010_61180_0.npy
10.0,320000,,[],ff1010_61181_0.npy
10.0,320000,,[],ff1010_61182_0.npy
10.0,320000,,[],ff1010_61183_0.npy
10.0,320000,,[],ff1010_61184_0.npy
10.0,320000,,[],ff1010_61237_0.npy
10.0,320000,,[],ff1010_61238_0.npy
10.0,320000,,[],ff1010_61278_0.npy
10.0,320000,,[],ff1010_61311_0.npy
10.0,320000,,[],ff1010_61362_0.npy
10.0,320000,,[],ff1010_61363_0.npy
10.0,320000,,[],ff1010_61395_0.npy
10.0,320000,,[],ff1010_61396_0.npy
10.0,320000,,[],ff1010_61465_0.npy
10.0,320000,,[],ff1010_61496_0.npy
10.0,320000,,[],ff1010_61517_0.npy
10.0,320000,,[],ff1010_61518_0.npy
10.0,320000,,[],ff1010_61579_0.npy
10.0,320000,,[],ff1010_61580_0.npy
10.0,320000,,[],ff1010_61581_0.npy
10.0,320000,,[],ff1010_61582_0.npy
10.0,320000,,[],ff1010_61602_0.npy
10.0,320000,,[],ff1010_61629_0.npy
10.0,320000,,[],ff1010_61630_0.npy
10.0,320000,,[],ff1010_61631_0.npy
10.0,320000,,[],ff1010_61635_0.npy
10.0,320000,,[],ff1010_61636_0.npy
10.0,320000,,[],ff1010_61637_0.npy
10.0,320000,,[],ff1010_61638_0.npy
10.0,320000,,[],ff1010_61639_0.npy
10.0,320000,,[],ff1010_61640_0.npy
10.0,320000,,[],ff1010_61660_0.npy
10.0,320000,,[],ff1010_61661_0.npy
10.0,320000,,[],ff1010_61662_0.npy
10.0,320000,,[],ff1010_61684_0.npy
10.0,320000,,[],ff1010_61693_0.npy
10.0,320000,,[],ff1010_61842_0.npy
10.0,320000,,[],ff1010_61843_0.npy
10.0,320000,,[],ff1010_61985_0.npy
10.0,320000,,[],ff1010_61986_0.npy
10.0,320000,,[],ff1010_61987_0.npy
10.0,320000,,[],ff1010_62021_0.npy
10.0,320000,,[],ff1010_62027_0.npy
10.0,320000,,[],ff1010_62030_0.npy
10.0,320000,,[],ff1010_62031_0.npy
10.0,320000,,[],ff1010_62036_0.npy
10.0,320000,,[],ff1010_62057_0.npy
10.0,320000,,[],ff1010_62061_0.npy
10.0,320000,,[],ff1010_62063_0.npy
10.0,320000,,[],ff1010_62064_0.npy
10.0,320000,,[],ff1010_62065_0.npy
10.0,320000,,[],ff1010_62066_0.npy
10.0,320000,,[],ff1010_62166_0.npy
10.0,320000,,[],ff1010_62241_0.npy
10.0,320000,,[],ff1010_62255_0.npy
10.0,320000,,[],ff1010_62258_0.npy
10.0,320000,,[],ff1010_62269_0.npy
10.0,320000,,[],ff1010_62278_0.npy
10.0,320000,,[],ff1010_62279_0.npy
10.0,320000,,[],ff1010_62310_0.npy
10.0,320000,,[],ff1010_62311_0.npy
10.0,320000,,[],ff1010_62312_0.npy
10.0,320000,,[],ff1010_62313_0.npy
10.0,320000,,[],ff1010_62487_0.npy
10.0,320000,,[],ff1010_62488_0.npy
10.0,320000,,[],ff1010_62489_0.npy
10.0,320000,,[],ff1010_62510_0.npy
10.0,320000,,[],ff1010_62511_0.npy
10.0,320000,,[],ff1010_62512_0.npy
10.0,320000,,[],ff1010_62602_0.npy
10.0,320000,,[],ff1010_62620_0.npy
10.0,320000,,[],ff1010_62679_0.npy
10.0,320000,,[],ff1010_62683_0.npy
10.0,320000,,[],ff1010_62833_0.npy
10.0,320000,,[],ff1010_62834_0.npy
10.0,320000,,[],ff1010_62849_0.npy
10.0,320000,,[],ff1010_62850_0.npy
10.0,320000,,[],ff1010_62851_0.npy
10.0,320000,,[],ff1010_62856_0.npy
10.0,320000,,[],ff1010_62891_0.npy
10.0,320000,,[],ff1010_62892_0.npy
10.0,320000,,[],ff1010_62931_0.npy
10.0,320000,,[],ff1010_62932_0.npy
10.0,320000,,[],ff1010_62934_0.npy
10.0,320000,,[],ff1010_63105_0.npy
10.0,320000,,[],ff1010_63122_0.npy
10.0,320000,,[],ff1010_63232_0.npy
10.0,320000,,[],ff1010_63248_0.npy
10.0,320000,,[],ff1010_63274_0.npy
10.0,320000,,[],ff1010_63275_0.npy
10.0,320000,,[],ff1010_63277_0.npy
10.0,320000,,[],ff1010_63354_0.npy
10.0,320000,,[],ff1010_63507_0.npy
10.0,320000,,[],ff1010_63583_0.npy
10.0,320000,,[],ff1010_63584_0.npy
10.0,320000,,[],ff1010_63585_0.npy
10.0,320000,,[],ff1010_63693_0.npy
10.0,320000,,[],ff1010_63694_0.npy
10.0,320000,,[],ff1010_63695_0.npy
10.0,320000,,[],ff1010_63706_0.npy
10.0,320000,,[],ff1010_63707_0.npy
10.0,320000,,[],ff1010_63708_0.npy
10.0,320000,,[],ff1010_63709_0.npy
10.0,320000,,[],ff1010_63710_0.npy
10.0,320000,,[],ff1010_63718_0.npy
10.0,320000,,[],ff1010_63719_0.npy
10.0,320000,,[],ff1010_63720_0.npy
10.0,320000,,[],ff1010_63721_0.npy
10.0,320000,,[],ff1010_63722_0.npy
10.0,320000,,[],ff1010_63723_0.npy
10.0,320000,,[],ff1010_63724_0.npy
10.0,320000,,[],ff1010_63725_0.npy
10.0,320000,,[],ff1010_63726_0.npy
10.0,320000,,[],ff1010_63730_0.npy
10.0,320000,,[],ff1010_63732_0.npy
10.0,320000,,[],ff1010_63733_0.npy
10.0,320000,,[],ff1010_63734_0.npy
10.0,320000,,[],ff1010_63735_0.npy
10.0,320000,,[],ff1010_63736_0.npy
10.0,320000,,[],ff1010_63737_0.npy
10.0,320000,,[],ff1010_63738_0.npy
10.0,320000,,[],ff1010_63740_0.npy
10.0,320000,,[],ff1010_63741_0.npy
10.0,320000,,[],ff1010_63742_0.npy
10.0,320000,,[],ff1010_63745_0.npy
10.0,320000,,[],ff1010_63747_0.npy
10.0,320000,,[],ff1010_63748_0.npy
10.0,320000,,[],ff1010_63749_0.npy
10.0,320000,,[],ff1010_63755_0.npy
10.0,320000,,[],ff1010_63758_0.npy
10.0,320000,,[],ff1010_63802_0.npy
10.0,320000,,[],ff1010_63803_0.npy
10.0,320000,,[],ff1010_63804_0.npy
10.0,320000,,[],ff1010_63806_0.npy
10.0,320000,,[],ff1010_63863_0.npy
10.0,320000,,[],ff1010_63864_0.npy
10.0,320000,,[],ff1010_63924_0.npy
10.0,320000,,[],ff1010_63925_0.npy
10.0,320000,,[],ff1010_63926_0.npy
10.0,320000,,[],ff1010_63966_0.npy
10.0,320000,,[],ff1010_64099_0.npy
10.0,320000,,[],ff1010_64100_0.npy
10.0,320000,,[],ff1010_64120_0.npy
10.0,320000,,[],ff1010_64122_0.npy
10.0,320000,,[],ff1010_64123_0.npy
10.0,320000,,[],ff1010_64142_0.npy
10.0,320000,,[],ff1010_64143_0.npy
10.0,320000,,[],ff1010_64149_0.npy
10.0,320000,,[],ff1010_64159_0.npy
10.0,320000,,[],ff1010_64163_0.npy
10.0,320000,,[],ff1010_64164_0.npy
10.0,320000,,[],ff1010_64165_0.npy
10.0,320000,,[],ff1010_64166_0.npy
10.0,320000,,[],ff1010_64167_0.npy
10.0,320000,,[],ff1010_64168_0.npy
10.0,320000,,[],ff1010_64170_0.npy
10.0,320000,,[],ff1010_64172_0.npy
10.0,320000,,[],ff1010_64173_0.npy
10.0,320000,,[],ff1010_64174_0.npy
10.0,320000,,[],ff1010_64179_0.npy
10.0,320000,,[],ff1010_64184_0.npy
10.0,320000,,[],ff1010_64185_0.npy
10.0,320000,,[],ff1010_64186_0.npy
10.0,320000,,[],ff1010_64189_0.npy
10.0,320000,,[],ff1010_64190_0.npy
10.0,320000,,[],ff1010_64192_0.npy
10.0,320000,,[],ff1010_64193_0.npy
10.0,320000,,[],ff1010_64194_0.npy
10.0,320000,,[],ff1010_64195_0.npy
10.0,320000,,[],ff1010_64196_0.npy
10.0,320000,,[],ff1010_64197_0.npy
10.0,320000,,[],ff1010_64198_0.npy
10.0,320000,,[],ff1010_64199_0.npy
10.0,320000,,[],ff1010_64200_0.npy
10.0,320000,,[],ff1010_64201_0.npy
10.0,320000,,[],ff1010_64205_0.npy
10.0,320000,,[],ff1010_64206_0.npy
10.0,320000,,[],ff1010_64207_0.npy
10.0,320000,,[],ff1010_64208_0.npy
10.0,320000,,[],ff1010_64209_0.npy
10.0,320000,,[],ff1010_64310_0.npy
10.0,320000,,[],ff1010_64335_0.npy
10.0,320000,,[],ff1010_64395_0.npy
10.0,320000,,[],ff1010_64396_0.npy
10.0,320000,,[],ff1010_64397_0.npy
10.0,320000,,[],ff1010_64398_0.npy
10.0,320000,,[],ff1010_64415_0.npy
10.0,320000,,[],ff1010_64430_0.npy
10.0,320000,,[],ff1010_64464_0.npy
10.0,320000,,[],ff1010_64466_0.npy
10.0,320000,,[],ff1010_64467_0.npy
10.0,320000,,[],ff1010_64468_0.npy
10.0,320000,,[],ff1010_64471_0.npy
10.0,320000,,[],ff1010_64474_0.npy
10.0,320000,,[],ff1010_64485_0.npy
10.0,320000,,[],ff1010_64486_0.npy
10.0,320000,,[],ff1010_64490_0.npy
10.0,320000,,[],ff1010_64610_0.npy
10.0,320000,,[],ff1010_64626_0.npy
10.0,320000,,[],ff1010_64830_0.npy
10.0,320000,,[],ff1010_65142_0.npy
10.0,320000,,[],ff1010_65246_0.npy
10.0,320000,,[],ff1010_65247_0.npy
10.0,320000,,[],ff1010_65252_0.npy
10.0,320000,,[],ff1010_65255_0.npy
10.0,320000,,[],ff1010_65262_0.npy
10.0,320000,,[],ff1010_65267_0.npy
10.0,320000,,[],ff1010_65269_0.npy
10.0,320000,,[],ff1010_65271_0.npy
10.0,320000,,[],ff1010_65277_0.npy
10.0,320000,,[],ff1010_65278_0.npy
10.0,320000,,[],ff1010_65279_0.npy
10.0,320000,,[],ff1010_65281_0.npy
10.0,320000,,[],ff1010_65328_0.npy
10.0,320000,,[],ff1010_65330_0.npy
10.0,320000,,[],ff1010_65331_0.npy
10.0,320000,,[],ff1010_65332_0.npy
10.0,320000,,[],ff1010_65333_0.npy
10.0,320000,,[],ff1010_65335_0.npy
10.0,320000,,[],ff1010_65337_0.npy
10.0,320000,,[],ff1010_65338_0.npy
10.0,320000,,[],ff1010_65339_0.npy
10.0,320000,,[],ff1010_65340_0.npy
10.0,320000,,[],ff1010_65342_0.npy
10.0,320000,,[],ff1010_65344_0.npy
10.0,320000,,[],ff1010_65346_0.npy
10.0,320000,,[],ff1010_65353_0.npy
10.0,320000,,[],ff1010_65354_0.npy
10.0,320000,,[],ff1010_65355_0.npy
10.0,320000,,[],ff1010_65356_0.npy
10.0,320000,,[],ff1010_65357_0.npy
10.0,320000,,[],ff1010_65358_0.npy
10.0,320000,,[],ff1010_65396_0.npy
10.0,320000,,[],ff1010_65454_0.npy
10.0,320000,,[],ff1010_65471_0.npy
10.0,320000,,[],ff1010_65520_0.npy
10.0,320000,,[],ff1010_65537_0.npy
10.0,320000,,[],ff1010_65671_0.npy
10.0,320000,,[],ff1010_65672_0.npy
10.0,320000,,[],ff1010_65673_0.npy
10.0,320000,,[],ff1010_65674_0.npy
10.0,320000,,[],ff1010_65675_0.npy
10.0,320000,,[],ff1010_65676_0.npy
10.0,320000,,[],ff1010_65677_0.npy
10.0,320000,,[],ff1010_65712_0.npy
10.0,320000,,[],ff1010_65747_0.npy
10.0,320000,,[],ff1010_65748_0.npy
10.0,320000,,[],ff1010_65751_0.npy
10.0,320000,,[],ff1010_65763_0.npy
10.0,320000,,[],ff1010_65889_0.npy
10.0,320000,,[],ff1010_65944_0.npy
10.0,320000,,[],ff1010_65946_0.npy
10.0,320000,,[],ff1010_65991_0.npy
10.0,320000,,[],ff1010_65993_0.npy
10.0,320000,,[],ff1010_65994_0.npy
10.0,320000,,[],ff1010_65995_0.npy
10.0,320000,,[],ff1010_66005_0.npy
10.0,320000,,[],ff1010_66011_0.npy
10.0,320000,,[],ff1010_66012_0.npy
10.0,320000,,[],ff1010_66013_0.npy
10.0,320000,,[],ff1010_66034_0.npy
10.0,320000,,[],ff1010_66035_0.npy
10.0,320000,,[],ff1010_66046_0.npy
10.0,320000,,[],ff1010_66047_0.npy
10.0,320000,,[],ff1010_66053_0.npy
10.0,320000,,[],ff1010_66096_0.npy
10.0,320000,,[],ff1010_66104_0.npy
10.0,320000,,[],ff1010_66105_0.npy
10.0,320000,,[],ff1010_66151_0.npy
10.0,320000,,[],ff1010_66154_0.npy
10.0,320000,,[],ff1010_66155_0.npy
10.0,320000,,[],ff1010_66156_0.npy
10.0,320000,,[],ff1010_66157_0.npy
10.0,320000,,[],ff1010_66324_0.npy
10.0,320000,,[],ff1010_66349_0.npy
10.0,320000,,[],ff1010_66351_0.npy
10.0,320000,,[],ff1010_66371_0.npy
10.0,320000,,[],ff1010_66374_0.npy
10.0,320000,,[],ff1010_66402_0.npy
10.0,320000,,[],ff1010_66403_0.npy
10.0,320000,,[],ff1010_66432_0.npy
10.0,320000,,[],ff1010_66472_0.npy
10.0,320000,,[],ff1010_66591_0.npy
10.0,320000,,[],ff1010_66592_0.npy
10.0,320000,,[],ff1010_66593_0.npy
10.0,320000,,[],ff1010_66596_0.npy
10.0,320000,,[],ff1010_66597_0.npy
10.0,320000,,[],ff1010_66598_0.npy
10.0,320000,,[],ff1010_66599_0.npy
10.0,320000,,[],ff1010_66600_0.npy
10.0,320000,,[],ff1010_66620_0.npy
10.0,320000,,[],ff1010_66631_0.npy
10.0,320000,,[],ff1010_66643_0.npy
10.0,320000,,[],ff1010_66719_0.npy
10.0,320000,,[],ff1010_66736_0.npy
10.0,320000,,[],ff1010_66737_0.npy
10.0,320000,,[],ff1010_66757_0.npy
10.0,320000,,[],ff1010_66758_0.npy
10.0,320000,,[],ff1010_66921_0.npy
10.0,320000,,[],ff1010_66988_0.npy
10.0,320000,,[],ff1010_67191_0.npy
10.0,320000,,[],ff1010_67196_0.npy
10.0,320000,,[],ff1010_67261_0.npy
10.0,320000,,[],ff1010_67280_0.npy
10.0,320000,,[],ff1010_67418_0.npy
10.0,320000,,[],ff1010_67419_0.npy
10.0,320000,,[],ff1010_67420_0.npy
10.0,320000,,[],ff1010_67771_0.npy
10.0,320000,,[],ff1010_67828_0.npy
10.0,320000,,[],ff1010_67829_0.npy
10.0,320000,,[],ff1010_67832_0.npy
10.0,320000,,[],ff1010_67833_0.npy
10.0,320000,,[],ff1010_67883_0.npy
10.0,320000,,[],ff1010_67884_0.npy
10.0,320000,,[],ff1010_67885_0.npy
10.0,320000,,[],ff1010_67899_0.npy
10.0,320000,,[],ff1010_68032_0.npy
10.0,320000,,[],ff1010_68034_0.npy
10.0,320000,,[],ff1010_68062_0.npy
10.0,320000,,[],ff1010_68063_0.npy
10.0,320000,,[],ff1010_68146_0.npy
10.0,320000,,[],ff1010_68148_0.npy
10.0,320000,,[],ff1010_68149_0.npy
10.0,320000,,[],ff1010_68150_0.npy
10.0,320000,,[],ff1010_68151_0.npy
10.0,320000,,[],ff1010_68152_0.npy
10.0,320000,,[],ff1010_68376_0.npy
10.0,320000,,[],ff1010_68379_0.npy
10.0,320000,,[],ff1010_68380_0.npy
10.0,320000,,[],ff1010_68395_0.npy
10.0,320000,,[],ff1010_68471_0.npy
10.0,320000,,[],ff1010_68494_0.npy
10.0,320000,,[],ff1010_68495_0.npy
10.0,320000,,[],ff1010_68613_0.npy
10.0,320000,,[],ff1010_68637_0.npy
10.0,320000,,[],ff1010_68639_0.npy
10.0,320000,,[],ff1010_68998_0.npy
10.0,320000,,[],ff1010_69004_0.npy
10.0,320000,,[],ff1010_69005_0.npy
10.0,320000,,[],ff1010_69007_0.npy
10.0,320000,,[],ff1010_69083_0.npy
10.0,320000,,[],ff1010_69084_0.npy
10.0,320000,,[],ff1010_69088_0.npy
10.0,320000,,[],ff1010_69089_0.npy
10.0,320000,,[],ff1010_69091_0.npy
10.0,320000,,[],ff1010_69093_0.npy
10.0,320000,,[],ff1010_69094_0.npy
10.0,320000,,[],ff1010_69099_0.npy
10.0,320000,,[],ff1010_69101_0.npy
10.0,320000,,[],ff1010_69105_0.npy
10.0,320000,,[],ff1010_69106_0.npy
10.0,320000,,[],ff1010_69107_0.npy
10.0,320000,,[],ff1010_69192_0.npy
10.0,320000,,[],ff1010_69203_0.npy
10.0,320000,,[],ff1010_69236_0.npy
10.0,320000,,[],ff1010_69237_0.npy
10.0,320000,,[],ff1010_69238_0.npy
10.0,320000,,[],ff1010_69239_0.npy
10.0,320000,,[],ff1010_69240_0.npy
10.0,320000,,[],ff1010_69241_0.npy
10.0,320000,,[],ff1010_69242_0.npy
10.0,320000,,[],ff1010_69243_0.npy
10.0,320000,,[],ff1010_69305_0.npy
10.0,320000,,[],ff1010_69306_0.npy
10.0,320000,,[],ff1010_69311_0.npy
10.0,320000,,[],ff1010_69312_0.npy
10.0,320000,,[],ff1010_69313_0.npy
10.0,320000,,[],ff1010_69315_0.npy
10.0,320000,,[],ff1010_69339_0.npy
10.0,320000,,[],ff1010_69355_0.npy
10.0,320000,,[],ff1010_69422_0.npy
10.0,320000,,[],ff1010_69530_0.npy
10.0,320000,,[],ff1010_69760_0.npy
10.0,320000,,[],ff1010_69870_0.npy
10.0,320000,,[],ff1010_69871_0.npy
10.0,320000,,[],ff1010_69873_0.npy
10.0,320000,,[],ff1010_69874_0.npy
10.0,320000,,[],ff1010_69961_0.npy
10.0,320000,,[],ff1010_69963_0.npy
10.0,320000,,[],ff1010_69964_0.npy
10.0,320000,,[],ff1010_69965_0.npy
10.0,320000,,[],ff1010_70092_0.npy
10.0,320000,,[],ff1010_70095_0.npy
10.0,320000,,[],ff1010_70300_0.npy
10.0,320000,,[],ff1010_70307_0.npy
10.0,320000,,[],ff1010_70322_0.npy
10.0,320000,,[],ff1010_70323_0.npy
10.0,320000,,[],ff1010_70324_0.npy
10.0,320000,,[],ff1010_70325_0.npy
10.0,320000,,[],ff1010_70326_0.npy
10.0,320000,,[],ff1010_70327_0.npy
10.0,320000,,[],ff1010_70804_0.npy
10.0,320000,,[],ff1010_70946_0.npy
10.0,320000,,[],ff1010_70947_0.npy
10.0,320000,,[],ff1010_70948_0.npy
10.0,320000,,[],ff1010_70949_0.npy
10.0,320000,,[],ff1010_70951_0.npy
10.0,320000,,[],ff1010_70952_0.npy
10.0,320000,,[],ff1010_70955_0.npy
10.0,320000,,[],ff1010_70956_0.npy
10.0,320000,,[],ff1010_70957_0.npy
10.0,320000,,[],ff1010_70983_0.npy
10.0,320000,,[],ff1010_71113_0.npy
10.0,320000,,[],ff1010_71114_0.npy
10.0,320000,,[],ff1010_71116_0.npy
10.0,320000,,[],ff1010_71119_0.npy
10.0,320000,,[],ff1010_71120_0.npy
10.0,320000,,[],ff1010_71121_0.npy
10.0,320000,,[],ff1010_71126_0.npy
10.0,320000,,[],ff1010_71172_0.npy
10.0,320000,,[],ff1010_71173_0.npy
10.0,320000,,[],ff1010_71241_0.npy
10.0,320000,,[],ff1010_71334_0.npy
10.0,320000,,[],ff1010_71336_0.npy
10.0,320000,,[],ff1010_71342_0.npy
10.0,320000,,[],ff1010_71462_0.npy
10.0,320000,,[],ff1010_71500_0.npy
10.0,320000,,[],ff1010_71687_0.npy
10.0,320000,,[],ff1010_71694_0.npy
10.0,320000,,[],ff1010_71696_0.npy
10.0,320000,,[],ff1010_71699_0.npy
10.0,320000,,[],ff1010_71705_0.npy
10.0,320000,,[],ff1010_71708_0.npy
10.0,320000,,[],ff1010_71718_0.npy
10.0,320000,,[],ff1010_71734_0.npy
10.0,320000,,[],ff1010_71761_0.npy
10.0,320000,,[],ff1010_71822_0.npy
10.0,320000,,[],ff1010_71823_0.npy
10.0,320000,,[],ff1010_71828_0.npy
10.0,320000,,[],ff1010_71861_0.npy
10.0,320000,,[],ff1010_71862_0.npy
10.0,320000,,[],ff1010_71863_0.npy
10.0,320000,,[],ff1010_71866_0.npy
10.0,320000,,[],ff1010_71913_0.npy
10.0,320000,,[],ff1010_71914_0.npy
10.0,320000,,[],ff1010_71964_0.npy
10.0,320000,,[],ff1010_72005_0.npy
10.0,320000,,[],ff1010_72006_0.npy
10.0,320000,,[],ff1010_72007_0.npy
10.0,320000,,[],ff1010_72008_0.npy
10.0,320000,,[],ff1010_72010_0.npy
10.0,320000,,[],ff1010_72011_0.npy
10.0,320000,,[],ff1010_72013_0.npy
10.0,320000,,[],ff1010_72014_0.npy
10.0,320000,,[],ff1010_72015_0.npy
10.0,320000,,[],ff1010_72016_0.npy
10.0,320000,,[],ff1010_72017_0.npy
10.0,320000,,[],ff1010_72044_0.npy
10.0,320000,,[],ff1010_72212_0.npy
10.0,320000,,[],ff1010_72219_0.npy
10.0,320000,,[],ff1010_72220_0.npy
10.0,320000,,[],ff1010_72222_0.npy
10.0,320000,,[],ff1010_72226_0.npy
10.0,320000,,[],ff1010_72227_0.npy
10.0,320000,,[],ff1010_72228_0.npy
