,primary_label,audio,filename,duration,destination
2754,blrwar1,194052.wav,blrwar1/194052.wav,11.52,/datasets/xeno_canto/491/194052.wav
2755,blrwar1,98673.wav,blrwar1/98673.wav,9.299625,/datasets/xeno_canto/491/98673.wav
2756,blrwar1,190758.wav,blrwar1/190758.wav,89.626125,/datasets/xeno_canto/491/190758.wav
2757,blrwar1,94215.wav,blrwar1/94215.wav,51.5135,/datasets/xeno_canto/491/94215.wav
2758,blrwar1,182596.wav,blrwar1/182596.wav,62.252688,/datasets/xeno_canto/491/182596.wav
2759,blrwar1,92104.wav,blrwar1/92104.wav,59.76,/datasets/xeno_canto/491/92104.wav
2760,blrwar1,90333.wav,blrwar1/90333.wav,17.97225,/datasets/xeno_canto/491/90333.wav
2761,blrwar1,184749.wav,blrwar1/184749.wav,94.197563,/datasets/xeno_canto/491/184749.wav
2762,blrwar1,182274.wav,blrwar1/182274.wav,9.142875,/datasets/xeno_canto/491/182274.wav
2763,blrwar1,565153.wav,blrwar1/565153.wav,104.257625,/datasets/xeno_canto/491/565153.wav
2764,blrwar1,565149.wav,blrwar1/565149.wav,114.3815,/datasets/xeno_canto/491/565149.wav
2765,blrwar1,184126.wav,blrwar1/184126.wav,60.630188,/datasets/xeno_canto/491/184126.wav
2766,blrwar1,565142.wav,blrwar1/565142.wav,69.05475,/datasets/xeno_canto/491/565142.wav
2767,blrwar1,182066.wav,blrwar1/182066.wav,6.602313,/datasets/xeno_canto/491/182066.wav
2768,blrwar1,182065.wav,blrwar1/182065.wav,5.874688,/datasets/xeno_canto/491/182065.wav
2769,blrwar1,181812.wav,blrwar1/181812.wav,86.569813,/datasets/xeno_canto/491/181812.wav
2770,blrwar1,183498.wav,blrwar1/183498.wav,11.258813,/datasets/xeno_canto/491/183498.wav
2771,blrwar1,180343.wav,blrwar1/180343.wav,83.800813,/datasets/xeno_canto/491/180343.wav
2772,blrwar1,181775.wav,blrwar1/181775.wav,83.6615,/datasets/xeno_canto/491/181775.wav
2773,blrwar1,180043.wav,blrwar1/180043.wav,19.722438,/datasets/xeno_canto/491/180043.wav
2774,blrwar1,179665.wav,blrwar1/179665.wav,63.719375,/datasets/xeno_canto/491/179665.wav
2775,blrwar1,163839.wav,blrwar1/163839.wav,12.456,/datasets/xeno_canto/491/163839.wav
2776,blrwar1,181198.wav,blrwar1/181198.wav,93.12,/datasets/xeno_canto/491/181198.wav
2777,blrwar1,139400.wav,blrwar1/139400.wav,34.82125,/datasets/xeno_canto/491/139400.wav
2778,blrwar1,138815.wav,blrwar1/138815.wav,26.305313,/datasets/xeno_canto/491/138815.wav
2779,blrwar1,135795.wav,blrwar1/135795.wav,38.635125,/datasets/xeno_canto/491/135795.wav
2780,blrwar1,181197.wav,blrwar1/181197.wav,113.52,/datasets/xeno_canto/491/181197.wav
2781,blrwar1,135393.wav,blrwar1/135393.wav,39.810625,/datasets/xeno_canto/491/135393.wav
2782,blrwar1,181196.wav,blrwar1/181196.wav,55.776,/datasets/xeno_canto/491/181196.wav
2783,blrwar1,83710.wav,blrwar1/83710.wav,59.428563,/datasets/xeno_canto/491/83710.wav
2784,blrwar1,135391.wav,blrwar1/135391.wav,48.404938,/datasets/xeno_canto/491/135391.wav
2785,blrwar1,134730.wav,blrwar1/134730.wav,78.001625,/datasets/xeno_canto/491/134730.wav
2786,blrwar1,180758.wav,blrwar1/180758.wav,99.709375,/datasets/xeno_canto/491/180758.wav
2787,blrwar1,564640.wav,blrwar1/564640.wav,56.45675,/datasets/xeno_canto/491/564640.wav
2788,blrwar1,106937.wav,blrwar1/106937.wav,20.244938,/datasets/xeno_canto/491/106937.wav
2789,blrwar1,564302.wav,blrwar1/564302.wav,109.882875,/datasets/xeno_canto/491/564302.wav
2790,blrwar1,44966.wav,blrwar1/44966.wav,27.715875,/datasets/xeno_canto/491/44966.wav
2791,blrwar1,19451.wav,blrwar1/19451.wav,57.44325,/datasets/xeno_canto/491/19451.wav
2792,blrwar1,564187.wav,blrwar1/564187.wav,7.497125,/datasets/xeno_canto/491/564187.wav
2793,blrwar1,83151.wav,blrwar1/83151.wav,78.942063,/datasets/xeno_canto/491/83151.wav
2794,blrwar1,179925.wav,blrwar1/179925.wav,14.774938,/datasets/xeno_canto/491/179925.wav
2795,blrwar1,179922.wav,blrwar1/179922.wav,64.356313,/datasets/xeno_canto/491/179922.wav
2796,blrwar1,179842.wav,blrwar1/179842.wav,71.15975,/datasets/xeno_canto/491/179842.wav
2797,blrwar1,179664.wav,blrwar1/179664.wav,25.203125,/datasets/xeno_canto/491/179664.wav
2798,blrwar1,179663.wav,blrwar1/179663.wav,14.225938,/datasets/xeno_canto/491/179663.wav
2799,blrwar1,178690.wav,blrwar1/178690.wav,48.065313,/datasets/xeno_canto/491/178690.wav
2800,blrwar1,568877.wav,blrwar1/568877.wav,62.63575,/datasets/xeno_canto/491/568877.wav
2801,blrwar1,178689.wav,blrwar1/178689.wav,22.0735,/datasets/xeno_canto/491/178689.wav
2802,blrwar1,174328.wav,blrwar1/174328.wav,61.512,/datasets/xeno_canto/491/174328.wav
2803,blrwar1,164025.wav,blrwar1/164025.wav,8.38725,/datasets/xeno_canto/491/164025.wav
2804,blrwar1,660069.wav,blrwar1/660069.wav,32.183938,/datasets/xeno_canto/491/660069.wav
2805,blrwar1,162866.wav,blrwar1/162866.wav,108.408188,/datasets/xeno_canto/491/162866.wav
2806,blrwar1,658834.wav,blrwar1/658834.wav,54.249188,/datasets/xeno_canto/491/658834.wav
2807,blrwar1,563833.wav,blrwar1/563833.wav,45.003625,/datasets/xeno_canto/491/563833.wav
2808,blrwar1,657846.wav,blrwar1/657846.wav,67.678,/datasets/xeno_canto/491/657846.wav
2809,blrwar1,54602.wav,blrwar1/54602.wav,47.804063,/datasets/xeno_canto/491/54602.wav
2810,blrwar1,150008.wav,blrwar1/150008.wav,65.933063,/datasets/xeno_canto/491/150008.wav
2811,blrwar1,655327.wav,blrwar1/655327.wav,16.3075,/datasets/xeno_canto/491/655327.wav
2812,blrwar1,54590.wav,blrwar1/54590.wav,30.145313,/datasets/xeno_canto/491/54590.wav
2813,blrwar1,655103.wav,blrwar1/655103.wav,29.831875,/datasets/xeno_canto/491/655103.wav
2814,blrwar1,149210.wav,blrwar1/149210.wav,5.340375,/datasets/xeno_canto/491/149210.wav
2815,blrwar1,148853.wav,blrwar1/148853.wav,31.477563,/datasets/xeno_canto/491/148853.wav
2816,blrwar1,654591.wav,blrwar1/654591.wav,55.797313,/datasets/xeno_canto/491/654591.wav
2817,blrwar1,654590.wav,blrwar1/654590.wav,41.689313,/datasets/xeno_canto/491/654590.wav
2818,blrwar1,37917.wav,blrwar1/37917.wav,67.239188,/datasets/xeno_canto/491/37917.wav
2819,blrwar1,653726.wav,blrwar1/653726.wav,24.731125,/datasets/xeno_canto/491/653726.wav
2820,blrwar1,650639.wav,blrwar1/650639.wav,26.749375,/datasets/xeno_canto/491/650639.wav
2821,blrwar1,37916.wav,blrwar1/37916.wav,50.07675,/datasets/xeno_canto/491/37916.wav
2822,blrwar1,148832.wav,blrwar1/148832.wav,23.562438,/datasets/xeno_canto/491/148832.wav
2823,blrwar1,145208.wav,blrwar1/145208.wav,37.8,/datasets/xeno_canto/491/145208.wav
2824,blrwar1,606668.wav,blrwar1/606668.wav,89.948063,/datasets/xeno_canto/491/606668.wav
2825,blrwar1,36308.wav,blrwar1/36308.wav,45.714313,/datasets/xeno_canto/491/36308.wav
2826,blrwar1,139035.wav,blrwar1/139035.wav,98.40325,/datasets/xeno_canto/491/139035.wav
2827,blrwar1,581986.wav,blrwar1/581986.wav,16.047313,/datasets/xeno_canto/491/581986.wav
2828,blrwar1,581981.wav,blrwar1/581981.wav,97.5365,/datasets/xeno_canto/491/581981.wav
2829,blrwar1,573439.wav,blrwar1/573439.wav,92.64,/datasets/xeno_canto/491/573439.wav
2830,blrwar1,138028.wav,blrwar1/138028.wav,111.386125,/datasets/xeno_canto/491/138028.wav
2831,blrwar1,569665.wav,blrwar1/569665.wav,18.28575,/datasets/xeno_canto/491/569665.wav
2832,blrwar1,567835.wav,blrwar1/567835.wav,57.62,/datasets/xeno_canto/491/567835.wav
2833,blrwar1,136177.wav,blrwar1/136177.wav,45.949375,/datasets/xeno_canto/491/136177.wav
2834,blrwar1,561845.wav,blrwar1/561845.wav,32.653063,/datasets/xeno_canto/491/561845.wav
2835,blrwar1,477630.wav,blrwar1/477630.wav,104.234688,/datasets/xeno_canto/491/477630.wav
2836,blrwar1,135834.wav,blrwar1/135834.wav,94.50525,/datasets/xeno_canto/491/135834.wav
2837,blrwar1,135392.wav,blrwar1/135392.wav,16.79675,/datasets/xeno_canto/491/135392.wav
2838,blrwar1,419066.wav,blrwar1/419066.wav,71.915125,/datasets/xeno_canto/491/419066.wav
2839,blrwar1,379071.wav,blrwar1/379071.wav,38.792938,/datasets/xeno_canto/491/379071.wav
2840,blrwar1,134720.wav,blrwar1/134720.wav,84.192688,/datasets/xeno_canto/491/134720.wav
2841,blrwar1,134719.wav,blrwar1/134719.wav,24.346125,/datasets/xeno_canto/491/134719.wav
2842,blrwar1,134718.wav,blrwar1/134718.wav,33.071,/datasets/xeno_canto/491/134718.wav
2843,blrwar1,19604.wav,blrwar1/19604.wav,16.091438,/datasets/xeno_canto/491/19604.wav
2844,blrwar1,150009.wav,blrwar1/150009.wav,26.148563,/datasets/xeno_canto/491/150009.wav
2845,blrwar1,690699.wav,blrwar1/690699.wav,73.020313,/datasets/xeno_canto/491/690699.wav
2846,blrwar1,134122.wav,blrwar1/134122.wav,44.592,/datasets/xeno_canto/491/134122.wav
2847,blrwar1,134121.wav,blrwar1/134121.wav,66.744,/datasets/xeno_canto/491/134121.wav
2848,blrwar1,688137.wav,blrwar1/688137.wav,90.399438,/datasets/xeno_canto/491/688137.wav
2849,blrwar1,44970.wav,blrwar1/44970.wav,18.808188,/datasets/xeno_canto/491/44970.wav
2850,blrwar1,122439.wav,blrwar1/122439.wav,48.64,/datasets/xeno_canto/491/122439.wav
2851,blrwar1,659095.wav,blrwar1/659095.wav,35.948125,/datasets/xeno_canto/491/659095.wav
2852,blrwar1,679689.wav,blrwar1/679689.wav,27.757,/datasets/xeno_canto/491/679689.wav
2853,blrwar1,655700.wav,blrwar1/655700.wav,30.3815,/datasets/xeno_canto/491/655700.wav
2854,blrwar1,666076.wav,blrwar1/666076.wav,29.392,/datasets/xeno_canto/491/666076.wav
2855,blrwar1,663462.wav,blrwar1/663462.wav,87.3865,/datasets/xeno_canto/491/663462.wav
2856,blrwar1,116459.wav,blrwar1/116459.wav,27.506938,/datasets/xeno_canto/491/116459.wav
2857,blrwar1,116458.wav,blrwar1/116458.wav,20.401625,/datasets/xeno_canto/491/116458.wav
2858,blrwar1,116457.wav,blrwar1/116457.wav,16.561625,/datasets/xeno_canto/491/116457.wav
2859,blrwar1,116456.wav,blrwar1/116456.wav,13.92325,/datasets/xeno_canto/491/116456.wav
2860,blrwar1,568723.wav,blrwar1/568723.wav,47.274688,/datasets/xeno_canto/491/568723.wav
2861,blrwar1,662889.wav,blrwar1/662889.wav,31.354,/datasets/xeno_canto/491/662889.wav
2862,blrwar1,116455.wav,blrwar1/116455.wav,23.614688,/datasets/xeno_canto/491/116455.wav
2863,blrwar1,568285.wav,blrwar1/568285.wav,42.686688,/datasets/xeno_canto/491/568285.wav
2864,blrwar1,116454.wav,blrwar1/116454.wav,6.7135,/datasets/xeno_canto/491/116454.wav
2865,blrwar1,116453.wav,blrwar1/116453.wav,8.724938,/datasets/xeno_canto/491/116453.wav
2866,blrwar1,116450.wav,blrwar1/116450.wav,17.841625,/datasets/xeno_canto/491/116450.wav
2867,blrwar1,110007.wav,blrwar1/110007.wav,51.879188,/datasets/xeno_canto/491/110007.wav
2868,blrwar1,507680.wav,blrwar1/507680.wav,61.387813,/datasets/xeno_canto/491/507680.wav
2869,blrwar1,104061.wav,blrwar1/104061.wav,79.41225,/datasets/xeno_canto/491/104061.wav
2870,blrwar1,102198.wav,blrwar1/102198.wav,49.893875,/datasets/xeno_canto/491/102198.wav
2871,blrwar1,55222.wav,blrwar1/55222.wav,98.377125,/datasets/xeno_canto/491/55222.wav
2872,blrwar1,44969.wav,blrwar1/44969.wav,28.21225,/datasets/xeno_canto/491/44969.wav
2873,blrwar1,44968.wav,blrwar1/44968.wav,38.243313,/datasets/xeno_canto/491/44968.wav
2874,blrwar1,44967.wav,blrwar1/44967.wav,34.92575,/datasets/xeno_canto/491/44967.wav
2875,blrwar1,563243.wav,blrwar1/563243.wav,19.46125,/datasets/xeno_canto/491/563243.wav
2876,blrwar1,44917.wav,blrwar1/44917.wav,35.604938,/datasets/xeno_canto/491/44917.wav
2877,blrwar1,563159.wav,blrwar1/563159.wav,23.139563,/datasets/xeno_canto/491/563159.wav
2878,blrwar1,566108.wav,blrwar1/566108.wav,91.452688,/datasets/xeno_canto/491/566108.wav
2879,blrwar1,563158.wav,blrwar1/563158.wav,24.889125,/datasets/xeno_canto/491/563158.wav
2880,blrwar1,44792.wav,blrwar1/44792.wav,13.374688,/datasets/xeno_canto/491/44792.wav
2881,blrwar1,43712.wav,blrwar1/43712.wav,10.422875,/datasets/xeno_canto/491/43712.wav
2882,blrwar1,43711.wav,blrwar1/43711.wav,94.511,/datasets/xeno_canto/491/43711.wav
2883,blrwar1,566018.wav,blrwar1/566018.wav,61.231,/datasets/xeno_canto/491/566018.wav
2884,blrwar1,43710.wav,blrwar1/43710.wav,65.097125,/datasets/xeno_canto/491/43710.wav
2885,blrwar1,37915.wav,blrwar1/37915.wav,76.9045,/datasets/xeno_canto/491/37915.wav
2886,blrwar1,562675.wav,blrwar1/562675.wav,54.845563,/datasets/xeno_canto/491/562675.wav
2887,blrwar1,562674.wav,blrwar1/562674.wav,58.456438,/datasets/xeno_canto/491/562674.wav
2888,blrwar1,562325.wav,blrwar1/562325.wav,31.712688,/datasets/xeno_canto/491/562325.wav
2889,blrwar1,562324.wav,blrwar1/562324.wav,26.200813,/datasets/xeno_canto/491/562324.wav
2890,blrwar1,562323.wav,blrwar1/562323.wav,15.490625,/datasets/xeno_canto/491/562323.wav
2891,blrwar1,562321.wav,blrwar1/562321.wav,15.229375,/datasets/xeno_canto/491/562321.wav
2892,blrwar1,547730.wav,blrwar1/547730.wav,23.952,/datasets/xeno_canto/491/547730.wav
2893,blrwar1,660691.wav,blrwar1/660691.wav,50.922688,/datasets/xeno_canto/491/660691.wav
2894,blrwar1,547727.wav,blrwar1/547727.wav,49.752,/datasets/xeno_canto/491/547727.wav
2895,blrwar1,547566.wav,blrwar1/547566.wav,93.048,/datasets/xeno_canto/491/547566.wav
2896,blrwar1,534447.wav,blrwar1/534447.wav,46.896,/datasets/xeno_canto/491/534447.wav
2897,blrwar1,19449.wav,blrwar1/19449.wav,16.143688,/datasets/xeno_canto/491/19449.wav
2898,blrwar1,19443.wav,blrwar1/19443.wav,63.08575,/datasets/xeno_canto/491/19443.wav
2899,blrwar1,514733.wav,blrwar1/514733.wav,30.971688,/datasets/xeno_canto/491/514733.wav
2900,blrwar1,19413.wav,blrwar1/19413.wav,35.448188,/datasets/xeno_canto/491/19413.wav
2901,blrwar1,507691.wav,blrwar1/507691.wav,66.455563,/datasets/xeno_canto/491/507691.wav
2902,blrwar1,658545.wav,blrwar1/658545.wav,90.618813,/datasets/xeno_canto/491/658545.wav
2903,blrwar1,506312.wav,blrwar1/506312.wav,37.550875,/datasets/xeno_canto/491/506312.wav
2904,blrwar1,505426.wav,blrwar1/505426.wav,12.146938,/datasets/xeno_canto/491/505426.wav
2905,blrwar1,503978.wav,blrwar1/503978.wav,35.526563,/datasets/xeno_canto/491/503978.wav
2906,blrwar1,658367.wav,blrwar1/658367.wav,100.107063,/datasets/xeno_canto/491/658367.wav
2907,blrwar1,503974.wav,blrwar1/503974.wav,6.008188,/datasets/xeno_canto/491/503974.wav
2908,blrwar1,659759.wav,blrwar1/659759.wav,49.4795,/datasets/xeno_canto/491/659759.wav
2909,blrwar1,659667.wav,blrwar1/659667.wav,65.071,/datasets/xeno_canto/491/659667.wav
2910,blrwar1,657910.wav,blrwar1/657910.wav,88.276688,/datasets/xeno_canto/491/657910.wav
2911,blrwar1,657909.wav,blrwar1/657909.wav,109.95575,/datasets/xeno_canto/491/657909.wav
2912,blrwar1,657908.wav,blrwar1/657908.wav,86.178,/datasets/xeno_canto/491/657908.wav
2913,blrwar1,564413.wav,blrwar1/564413.wav,96.765625,/datasets/xeno_canto/491/564413.wav
2914,blrwar1,492508.wav,blrwar1/492508.wav,16.248188,/datasets/xeno_canto/491/492508.wav
2915,blrwar1,657695.wav,blrwar1/657695.wav,6.264375,/datasets/xeno_canto/491/657695.wav
2916,blrwar1,492507.wav,blrwar1/492507.wav,10.004938,/datasets/xeno_canto/491/492507.wav
2917,blrwar1,656260.wav,blrwar1/656260.wav,95.28525,/datasets/xeno_canto/491/656260.wav
2918,blrwar1,659139.wav,blrwar1/659139.wav,26.097313,/datasets/xeno_canto/491/659139.wav
2919,blrwar1,659138.wav,blrwar1/659138.wav,13.371313,/datasets/xeno_canto/491/659138.wav
2920,blrwar1,659137.wav,blrwar1/659137.wav,14.375063,/datasets/xeno_canto/491/659137.wav
2921,blrwar1,656255.wav,blrwar1/656255.wav,26.5415,/datasets/xeno_canto/491/656255.wav
2922,blrwar1,659136.wav,blrwar1/659136.wav,29.933063,/datasets/xeno_canto/491/659136.wav
2923,blrwar1,656205.wav,blrwar1/656205.wav,31.81825,/datasets/xeno_canto/491/656205.wav
2924,blrwar1,563698.wav,blrwar1/563698.wav,41.090625,/datasets/xeno_canto/491/563698.wav
2925,blrwar1,659135.wav,blrwar1/659135.wav,21.118563,/datasets/xeno_canto/491/659135.wav
2926,blrwar1,656201.wav,blrwar1/656201.wav,16.823938,/datasets/xeno_canto/491/656201.wav
2927,blrwar1,563550.wav,blrwar1/563550.wav,55.902063,/datasets/xeno_canto/491/563550.wav
2928,blrwar1,656199.wav,blrwar1/656199.wav,11.912938,/datasets/xeno_canto/491/656199.wav
2929,blrwar1,659134.wav,blrwar1/659134.wav,40.38275,/datasets/xeno_canto/491/659134.wav
2930,blrwar1,655769.wav,blrwar1/655769.wav,64.2,/datasets/xeno_canto/491/655769.wav
2931,blrwar1,659133.wav,blrwar1/659133.wav,30.022688,/datasets/xeno_canto/491/659133.wav
2932,blrwar1,659132.wav,blrwar1/659132.wav,15.27125,/datasets/xeno_canto/491/659132.wav
2933,blrwar1,655590.wav,blrwar1/655590.wav,100.075125,/datasets/xeno_canto/491/655590.wav
2934,blrwar1,659131.wav,blrwar1/659131.wav,53.4135,/datasets/xeno_canto/491/659131.wav
2935,blrwar1,659130.wav,blrwar1/659130.wav,23.444563,/datasets/xeno_canto/491/659130.wav
2936,blrwar1,492504.wav,blrwar1/492504.wav,48.404938,/datasets/xeno_canto/491/492504.wav
2937,blrwar1,659129.wav,blrwar1/659129.wav,15.002375,/datasets/xeno_canto/491/659129.wav
2938,blrwar1,659128.wav,blrwar1/659128.wav,74.1515,/datasets/xeno_canto/491/659128.wav
2939,blrwar1,659127.wav,blrwar1/659127.wav,13.335438,/datasets/xeno_canto/491/659127.wav
2940,blrwar1,659126.wav,blrwar1/659126.wav,32.83675,/datasets/xeno_canto/491/659126.wav
2941,blrwar1,659125.wav,blrwar1/659125.wav,57.35675,/datasets/xeno_canto/491/659125.wav
2942,blrwar1,659123.wav,blrwar1/659123.wav,15.360875,/datasets/xeno_canto/491/659123.wav
2943,blrwar1,659121.wav,blrwar1/659121.wav,43.609063,/datasets/xeno_canto/491/659121.wav
2944,blrwar1,655094.wav,blrwar1/655094.wav,99.529,/datasets/xeno_canto/491/655094.wav
2945,blrwar1,659120.wav,blrwar1/659120.wav,24.627563,/datasets/xeno_canto/491/659120.wav
2946,blrwar1,659119.wav,blrwar1/659119.wav,34.432,/datasets/xeno_canto/491/659119.wav
2947,blrwar1,655092.wav,blrwar1/655092.wav,67.349313,/datasets/xeno_canto/491/655092.wav
2948,blrwar1,654793.wav,blrwar1/654793.wav,89.503125,/datasets/xeno_canto/491/654793.wav
2949,blrwar1,659118.wav,blrwar1/659118.wav,44.343938,/datasets/xeno_canto/491/659118.wav
2950,blrwar1,563160.wav,blrwar1/563160.wav,19.017625,/datasets/xeno_canto/491/563160.wav
2951,blrwar1,659117.wav,blrwar1/659117.wav,28.535,/datasets/xeno_canto/491/659117.wav
2952,blrwar1,563156.wav,blrwar1/563156.wav,95.948438,/datasets/xeno_canto/491/563156.wav
2953,blrwar1,659116.wav,blrwar1/659116.wav,32.406563,/datasets/xeno_canto/491/659116.wav
2954,blrwar1,563147.wav,blrwar1/563147.wav,39.593688,/datasets/xeno_canto/491/563147.wav
2955,blrwar1,659115.wav,blrwar1/659115.wav,30.094375,/datasets/xeno_canto/491/659115.wav
2956,blrwar1,562700.wav,blrwar1/562700.wav,37.098688,/datasets/xeno_canto/491/562700.wav
2957,blrwar1,659114.wav,blrwar1/659114.wav,46.27975,/datasets/xeno_canto/491/659114.wav
2958,blrwar1,562698.wav,blrwar1/562698.wav,81.216,/datasets/xeno_canto/491/562698.wav
2959,blrwar1,659113.wav,blrwar1/659113.wav,22.799313,/datasets/xeno_canto/491/659113.wav
2960,blrwar1,659112.wav,blrwar1/659112.wav,6.539375,/datasets/xeno_canto/491/659112.wav
2961,blrwar1,659111.wav,blrwar1/659111.wav,10.762438,/datasets/xeno_canto/491/659111.wav
2962,blrwar1,653967.wav,blrwar1/653967.wav,32.85625,/datasets/xeno_canto/491/653967.wav
2963,blrwar1,659110.wav,blrwar1/659110.wav,29.460313,/datasets/xeno_canto/491/659110.wav
2964,blrwar1,562299.wav,blrwar1/562299.wav,116.507563,/datasets/xeno_canto/491/562299.wav
2965,blrwar1,653908.wav,blrwar1/653908.wav,57.4515,/datasets/xeno_canto/491/653908.wav
2966,blrwar1,659109.wav,blrwar1/659109.wav,16.125313,/datasets/xeno_canto/491/659109.wav
2967,blrwar1,659108.wav,blrwar1/659108.wav,67.325625,/datasets/xeno_canto/491/659108.wav
2968,blrwar1,653723.wav,blrwar1/653723.wav,95.28975,/datasets/xeno_canto/491/653723.wav
2969,blrwar1,659107.wav,blrwar1/659107.wav,109.930563,/datasets/xeno_canto/491/659107.wav
2970,blrwar1,561869.wav,blrwar1/561869.wav,58.3545,/datasets/xeno_canto/491/561869.wav
2971,blrwar1,652113.wav,blrwar1/652113.wav,32.322188,/datasets/xeno_canto/491/652113.wav
2972,blrwar1,659106.wav,blrwar1/659106.wav,26.498875,/datasets/xeno_canto/491/659106.wav
2973,blrwar1,651946.wav,blrwar1/651946.wav,25.234313,/datasets/xeno_canto/491/651946.wav
2974,blrwar1,659105.wav,blrwar1/659105.wav,42.795313,/datasets/xeno_canto/491/659105.wav
2975,blrwar1,651030.wav,blrwar1/651030.wav,11.36325,/datasets/xeno_canto/491/651030.wav
2976,blrwar1,630499.wav,blrwar1/630499.wav,53.244125,/datasets/xeno_canto/491/630499.wav
2977,blrwar1,659104.wav,blrwar1/659104.wav,33.620063,/datasets/xeno_canto/491/659104.wav
2978,blrwar1,659103.wav,blrwar1/659103.wav,57.123188,/datasets/xeno_canto/491/659103.wav
2979,blrwar1,481144.wav,blrwar1/481144.wav,60.052,/datasets/xeno_canto/491/481144.wav
2980,blrwar1,480609.wav,blrwar1/480609.wav,83.576188,/datasets/xeno_canto/491/480609.wav
2981,blrwar1,659102.wav,blrwar1/659102.wav,25.975375,/datasets/xeno_canto/491/659102.wav
2982,blrwar1,623734.wav,blrwar1/623734.wav,15.413313,/datasets/xeno_canto/491/623734.wav
2983,blrwar1,615779.wav,blrwar1/615779.wav,15.281625,/datasets/xeno_canto/491/615779.wav
2984,blrwar1,659101.wav,blrwar1/659101.wav,33.089375,/datasets/xeno_canto/491/659101.wav
2985,blrwar1,480583.wav,blrwar1/480583.wav,60.756,/datasets/xeno_canto/491/480583.wav
2986,blrwar1,659100.wav,blrwar1/659100.wav,56.1475,/datasets/xeno_canto/491/659100.wav
2987,blrwar1,480512.wav,blrwar1/480512.wav,72.914688,/datasets/xeno_canto/491/480512.wav
2988,blrwar1,659098.wav,blrwar1/659098.wav,22.955438,/datasets/xeno_canto/491/659098.wav
2989,blrwar1,614524.wav,blrwar1/614524.wav,25.260438,/datasets/xeno_canto/491/614524.wav
2990,blrwar1,659097.wav,blrwar1/659097.wav,14.259438,/datasets/xeno_canto/491/659097.wav
2991,blrwar1,611647.wav,blrwar1/611647.wav,13.949375,/datasets/xeno_canto/491/611647.wav
2992,blrwar1,659096.wav,blrwar1/659096.wav,18.573188,/datasets/xeno_canto/491/659096.wav
2993,blrwar1,611646.wav,blrwar1/611646.wav,18.259625,/datasets/xeno_canto/491/611646.wav
2994,blrwar1,659094.wav,blrwar1/659094.wav,26.807,/datasets/xeno_canto/491/659094.wav
2995,blrwar1,606096.wav,blrwar1/606096.wav,10.201875,/datasets/xeno_canto/491/606096.wav
2996,blrwar1,605393.wav,blrwar1/605393.wav,50.503438,/datasets/xeno_canto/491/605393.wav
2997,blrwar1,659093.wav,blrwar1/659093.wav,15.183813,/datasets/xeno_canto/491/659093.wav
2998,blrwar1,560250.wav,blrwar1/560250.wav,87.249,/datasets/xeno_canto/491/560250.wav
2999,blrwar1,659092.wav,blrwar1/659092.wav,20.524625,/datasets/xeno_canto/491/659092.wav
3000,blrwar1,659091.wav,blrwar1/659091.wav,13.335063,/datasets/xeno_canto/491/659091.wav
3001,blrwar1,571715.wav,blrwar1/571715.wav,37.705,/datasets/xeno_canto/491/571715.wav
3002,blrwar1,480057.wav,blrwar1/480057.wav,101.617375,/datasets/xeno_canto/491/480057.wav
3003,blrwar1,659089.wav,blrwar1/659089.wav,15.081125,/datasets/xeno_canto/491/659089.wav
3004,blrwar1,571600.wav,blrwar1/571600.wav,91.84,/datasets/xeno_canto/491/571600.wav
3005,blrwar1,659088.wav,blrwar1/659088.wav,23.4005,/datasets/xeno_canto/491/659088.wav
3006,blrwar1,659087.wav,blrwar1/659087.wav,40.347438,/datasets/xeno_canto/491/659087.wav
3007,blrwar1,659086.wav,blrwar1/659086.wav,20.216063,/datasets/xeno_canto/491/659086.wav
3008,blrwar1,547511.wav,blrwar1/547511.wav,58.608,/datasets/xeno_canto/491/547511.wav
3009,blrwar1,659085.wav,blrwar1/659085.wav,50.002125,/datasets/xeno_canto/491/659085.wav
3010,blrwar1,659084.wav,blrwar1/659084.wav,23.571688,/datasets/xeno_canto/491/659084.wav
3011,blrwar1,535682.wav,blrwar1/535682.wav,18.501375,/datasets/xeno_canto/491/535682.wav
3012,blrwar1,659083.wav,blrwar1/659083.wav,15.594625,/datasets/xeno_canto/491/659083.wav
3013,blrwar1,479088.wav,blrwar1/479088.wav,45.750688,/datasets/xeno_canto/491/479088.wav
3014,blrwar1,659082.wav,blrwar1/659082.wav,14.410875,/datasets/xeno_canto/491/659082.wav
3015,blrwar1,479086.wav,blrwar1/479086.wav,49.365313,/datasets/xeno_canto/491/479086.wav
3016,blrwar1,571137.wav,blrwar1/571137.wav,71.061313,/datasets/xeno_canto/491/571137.wav
3017,blrwar1,659080.wav,blrwar1/659080.wav,24.102375,/datasets/xeno_canto/491/659080.wav
3018,blrwar1,659079.wav,blrwar1/659079.wav,21.791438,/datasets/xeno_canto/491/659079.wav
3019,blrwar1,571134.wav,blrwar1/571134.wav,109.866688,/datasets/xeno_canto/491/571134.wav
3020,blrwar1,659078.wav,blrwar1/659078.wav,36.136375,/datasets/xeno_canto/491/659078.wav
3021,blrwar1,659077.wav,blrwar1/659077.wav,48.761938,/datasets/xeno_canto/491/659077.wav
3022,blrwar1,659076.wav,blrwar1/659076.wav,13.283688,/datasets/xeno_canto/491/659076.wav
