,filename,fold,target,primary_label,paths,destination,durations
3150,blrwar1/655340.wav,4,10,blrwar1,655340.wav,/datasets/xeno_canto/491/655340.wav,95.82875
3151,blrwar1/650739.wav,1,10,blrwar1,650739.wav,/datasets/xeno_canto/491/650739.wav,105.505
3152,blrwar1/472550.wav,5,10,blrwar1,472550.wav,/datasets/xeno_canto/491/472550.wav,43.67675
3153,blrwar1/655232.wav,5,10,blrwar1,655232.wav,/datasets/xeno_canto/491/655232.wav,42.313
3154,blrwar1/650738.wav,2,10,blrwar1,650738.wav,/datasets/xeno_canto/491/650738.wav,98.173188
3155,blrwar1/376092.wav,1,10,blrwar1,376092.wav,/datasets/xeno_canto/491/376092.wav,35.084563
3156,blrwar1/650737.wav,5,10,blrwar1,650737.wav,/datasets/xeno_canto/491/650737.wav,35.75875
3157,blrwar1/375858.wav,4,10,blrwar1,375858.wav,/datasets/xeno_canto/491/375858.wav,35.742063
3158,blrwar1/442763.wav,1,10,blrwar1,442763.wav,/datasets/xeno_canto/491/442763.wav,21.121
3159,blrwar1/655221.wav,4,10,blrwar1,655221.wav,/datasets/xeno_canto/491/655221.wav,44.640875
3160,blrwar1/375555.wav,2,10,blrwar1,375555.wav,/datasets/xeno_canto/491/375555.wav,26.566563
3161,blrwar1/442757.wav,4,10,blrwar1,442757.wav,/datasets/xeno_canto/491/442757.wav,44.689
3162,blrwar1/375554.wav,3,10,blrwar1,375554.wav,/datasets/xeno_canto/491/375554.wav,37.38125
3163,blrwar1/655203.wav,3,10,blrwar1,655203.wav,/datasets/xeno_canto/491/655203.wav,84.035938
3164,blrwar1/375553.wav,5,10,blrwar1,375553.wav,/datasets/xeno_canto/491/375553.wav,48.013063
3165,blrwar1/374803.wav,1,10,blrwar1,374803.wav,/datasets/xeno_canto/491/374803.wav,95.634313
3166,blrwar1/625409.wav,2,10,blrwar1,625409.wav,/datasets/xeno_canto/491/625409.wav,101.982063
3167,blrwar1/654976.wav,2,10,blrwar1,654976.wav,/datasets/xeno_canto/491/654976.wav,49.59825
3168,blrwar1/622187.wav,5,10,blrwar1,622187.wav,/datasets/xeno_canto/491/622187.wav,23.904938
3169,blrwar1/654964.wav,5,10,blrwar1,654964.wav,/datasets/xeno_canto/491/654964.wav,71.829313
3170,blrwar1/373920.wav,3,10,blrwar1,373920.wav,/datasets/xeno_canto/491/373920.wav,69.799188
3171,blrwar1/621544.wav,3,10,blrwar1,621544.wav,/datasets/xeno_canto/491/621544.wav,60.909063
3172,blrwar1/611648.wav,2,10,blrwar1,611648.wav,/datasets/xeno_canto/491/611648.wav,24.47675
3173,blrwar1/611492.wav,2,10,blrwar1,611492.wav,/datasets/xeno_canto/491/611492.wav,45.333313
3174,blrwar1/611412.wav,1,10,blrwar1,611412.wav,/datasets/xeno_canto/491/611412.wav,22.563
3175,blrwar1/611411.wav,3,10,blrwar1,611411.wav,/datasets/xeno_canto/491/611411.wav,15.049125
3176,blrwar1/609276.wav,5,10,blrwar1,609276.wav,/datasets/xeno_canto/491/609276.wav,40.224
3177,blrwar1/609179.wav,4,10,blrwar1,609179.wav,/datasets/xeno_canto/491/609179.wav,28.752
3178,blrwar1/372097.wav,2,10,blrwar1,372097.wav,/datasets/xeno_canto/491/372097.wav,35.134688
3179,blrwar1/605981.wav,5,10,blrwar1,605981.wav,/datasets/xeno_canto/491/605981.wav,21.600875
3180,blrwar1/369024.wav,5,10,blrwar1,369024.wav,/datasets/xeno_canto/491/369024.wav,30.040813
3181,blrwar1/595698.wav,5,10,blrwar1,595698.wav,/datasets/xeno_canto/491/595698.wav,6.068813
3182,blrwar1/595225.wav,3,10,blrwar1,595225.wav,/datasets/xeno_canto/491/595225.wav,13.139625
3183,blrwar1/654623.wav,1,10,blrwar1,654623.wav,/datasets/xeno_canto/491/654623.wav,84.696
3184,blrwar1/369023.wav,1,10,blrwar1,369023.wav,/datasets/xeno_canto/491/369023.wav,10.866938
3185,blrwar1/590053.wav,4,10,blrwar1,590053.wav,/datasets/xeno_canto/491/590053.wav,90.88
3186,blrwar1/349317.wav,1,10,blrwar1,349317.wav,/datasets/xeno_canto/491/349317.wav,22.543688
3187,blrwar1/588629.wav,3,10,blrwar1,588629.wav,/datasets/xeno_canto/491/588629.wav,21.880438
3188,blrwar1/348950.wav,4,10,blrwar1,348950.wav,/datasets/xeno_canto/491/348950.wav,13.035125
3189,blrwar1/343933.wav,1,10,blrwar1,343933.wav,/datasets/xeno_canto/491/343933.wav,39.889563
3190,blrwar1/588628.wav,5,10,blrwar1,588628.wav,/datasets/xeno_canto/491/588628.wav,29.742375
3191,blrwar1/588036.wav,2,10,blrwar1,588036.wav,/datasets/xeno_canto/491/588036.wav,104.9425
3192,blrwar1/588032.wav,2,10,blrwar1,588032.wav,/datasets/xeno_canto/491/588032.wav,35.577875
3193,blrwar1/423672.wav,1,10,blrwar1,423672.wav,/datasets/xeno_canto/491/423672.wav,11.28
3194,blrwar1/422405.wav,4,10,blrwar1,422405.wav,/datasets/xeno_canto/491/422405.wav,64.287375
3195,blrwar1/579363.wav,5,10,blrwar1,579363.wav,/datasets/xeno_canto/491/579363.wav,64.059313
3196,blrwar1/579362.wav,4,10,blrwar1,579362.wav,/datasets/xeno_canto/491/579362.wav,80.624
3197,blrwar1/342602.wav,2,10,blrwar1,342602.wav,/datasets/xeno_canto/491/342602.wav,46.3935
3198,blrwar1/654616.wav,5,10,blrwar1,654616.wav,/datasets/xeno_canto/491/654616.wav,56.04
3199,blrwar1/421766.wav,4,10,blrwar1,421766.wav,/datasets/xeno_canto/491/421766.wav,80.289375
3200,blrwar1/342601.wav,1,10,blrwar1,342601.wav,/datasets/xeno_canto/491/342601.wav,12.617125
3201,blrwar1/342600.wav,3,10,blrwar1,342600.wav,/datasets/xeno_canto/491/342600.wav,48.822875
3202,blrwar1/654614.wav,5,10,blrwar1,654614.wav,/datasets/xeno_canto/491/654614.wav,30.096
3203,blrwar1/342529.wav,5,10,blrwar1,342529.wav,/datasets/xeno_canto/491/342529.wav,51.931438
3204,blrwar1/578214.wav,1,10,blrwar1,578214.wav,/datasets/xeno_canto/491/578214.wav,25.354875
3205,blrwar1/575409.wav,3,10,blrwar1,575409.wav,/datasets/xeno_canto/491/575409.wav,35.614375
3206,blrwar1/421650.wav,5,10,blrwar1,421650.wav,/datasets/xeno_canto/491/421650.wav,104.016
3207,blrwar1/575408.wav,4,10,blrwar1,575408.wav,/datasets/xeno_canto/491/575408.wav,23.1585
3208,blrwar1/654515.wav,2,10,blrwar1,654515.wav,/datasets/xeno_canto/491/654515.wav,67.301
3209,blrwar1/575245.wav,3,10,blrwar1,575245.wav,/datasets/xeno_canto/491/575245.wav,30.825938
3210,blrwar1/575242.wav,5,10,blrwar1,575242.wav,/datasets/xeno_canto/491/575242.wav,5.779438
3211,blrwar1/575235.wav,1,10,blrwar1,575235.wav,/datasets/xeno_canto/491/575235.wav,16.378063
3212,blrwar1/575234.wav,5,10,blrwar1,575234.wav,/datasets/xeno_canto/491/575234.wav,25.168
3213,blrwar1/575233.wav,3,10,blrwar1,575233.wav,/datasets/xeno_canto/491/575233.wav,31.94125
3214,blrwar1/575232.wav,4,10,blrwar1,575232.wav,/datasets/xeno_canto/491/575232.wav,14.6525
3215,blrwar1/574960.wav,2,10,blrwar1,574960.wav,/datasets/xeno_canto/491/574960.wav,61.77525
3216,blrwar1/574767.wav,5,10,blrwar1,574767.wav,/datasets/xeno_canto/491/574767.wav,46.002125
3217,blrwar1/420666.wav,2,10,blrwar1,420666.wav,/datasets/xeno_canto/491/420666.wav,99.899563
3218,blrwar1/342306.wav,1,10,blrwar1,342306.wav,/datasets/xeno_canto/491/342306.wav,37.59125
3219,blrwar1/574716.wav,5,10,blrwar1,574716.wav,/datasets/xeno_canto/491/574716.wav,54.543688
3220,blrwar1/574159.wav,3,10,blrwar1,574159.wav,/datasets/xeno_canto/491/574159.wav,51.431875
3221,blrwar1/420082.wav,4,10,blrwar1,420082.wav,/datasets/xeno_canto/491/420082.wav,85.446563
3222,blrwar1/654212.wav,4,10,blrwar1,654212.wav,/datasets/xeno_canto/491/654212.wav,69.397
3223,blrwar1/330966.wav,4,10,blrwar1,330966.wav,/datasets/xeno_canto/491/330966.wav,19.88025
3224,blrwar1/330965.wav,1,10,blrwar1,330965.wav,/datasets/xeno_canto/491/330965.wav,11.155375
3225,blrwar1/419839.wav,4,10,blrwar1,419839.wav,/datasets/xeno_canto/491/419839.wav,80.706563
3226,blrwar1/326510.wav,4,10,blrwar1,326510.wav,/datasets/xeno_canto/491/326510.wav,51.409
3227,blrwar1/324929.wav,2,10,blrwar1,324929.wav,/datasets/xeno_canto/491/324929.wav,68.112875
3228,blrwar1/653968.wav,4,10,blrwar1,653968.wav,/datasets/xeno_canto/491/653968.wav,68.878125
3229,blrwar1/653930.wav,5,10,blrwar1,653930.wav,/datasets/xeno_canto/491/653930.wav,53.550875
3230,blrwar1/573517.wav,4,10,blrwar1,573517.wav,/datasets/xeno_canto/491/573517.wav,54.208
3231,blrwar1/653926.wav,3,10,blrwar1,653926.wav,/datasets/xeno_canto/491/653926.wav,71.112
3232,blrwar1/573402.wav,1,10,blrwar1,573402.wav,/datasets/xeno_canto/491/573402.wav,20.84575
3233,blrwar1/572610.wav,4,10,blrwar1,572610.wav,/datasets/xeno_canto/491/572610.wav,101.851438
3234,blrwar1/653925.wav,4,10,blrwar1,653925.wav,/datasets/xeno_canto/491/653925.wav,46.104
3235,blrwar1/653924.wav,3,10,blrwar1,653924.wav,/datasets/xeno_canto/491/653924.wav,42.552
3236,blrwar1/572563.wav,2,10,blrwar1,572563.wav,/datasets/xeno_canto/491/572563.wav,61.176
3237,blrwar1/653814.wav,1,10,blrwar1,653814.wav,/datasets/xeno_canto/491/653814.wav,61.32125
3238,blrwar1/653813.wav,5,10,blrwar1,653813.wav,/datasets/xeno_canto/491/653813.wav,28.117563
3239,blrwar1/653812.wav,4,10,blrwar1,653812.wav,/datasets/xeno_canto/491/653812.wav,16.191438
3240,blrwar1/653811.wav,1,10,blrwar1,653811.wav,/datasets/xeno_canto/491/653811.wav,41.713313
3241,blrwar1/418830.wav,3,10,blrwar1,418830.wav,/datasets/xeno_canto/491/418830.wav,71.549375
3242,blrwar1/572535.wav,1,10,blrwar1,572535.wav,/datasets/xeno_canto/491/572535.wav,74.624375
3243,blrwar1/653810.wav,1,10,blrwar1,653810.wav,/datasets/xeno_canto/491/653810.wav,104.079875
3244,blrwar1/653809.wav,5,10,blrwar1,653809.wav,/datasets/xeno_canto/491/653809.wav,20.44275
3245,blrwar1/572523.wav,2,10,blrwar1,572523.wav,/datasets/xeno_canto/491/572523.wav,18.371563
3246,blrwar1/418710.wav,2,10,blrwar1,418710.wav,/datasets/xeno_canto/491/418710.wav,52.0115
3247,blrwar1/653808.wav,5,10,blrwar1,653808.wav,/datasets/xeno_canto/491/653808.wav,12.417188
3248,blrwar1/653806.wav,5,10,blrwar1,653806.wav,/datasets/xeno_canto/491/653806.wav,22.561375
3249,blrwar1/572522.wav,4,10,blrwar1,572522.wav,/datasets/xeno_canto/491/572522.wav,21.69325
3250,blrwar1/417963.wav,4,10,blrwar1,417963.wav,/datasets/xeno_canto/491/417963.wav,111.960813
3251,blrwar1/653805.wav,1,10,blrwar1,653805.wav,/datasets/xeno_canto/491/653805.wav,11.99625
3252,blrwar1/653804.wav,3,10,blrwar1,653804.wav,/datasets/xeno_canto/491/653804.wav,11.161438
3253,blrwar1/572131.wav,5,10,blrwar1,572131.wav,/datasets/xeno_canto/491/572131.wav,87.125313
3254,blrwar1/653630.wav,4,10,blrwar1,653630.wav,/datasets/xeno_canto/491/653630.wav,79.715
3255,blrwar1/571606.wav,1,10,blrwar1,571606.wav,/datasets/xeno_canto/491/571606.wav,40.835625
3256,blrwar1/417472.wav,5,10,blrwar1,417472.wav,/datasets/xeno_canto/491/417472.wav,64.212375
3257,blrwar1/653540.wav,1,10,blrwar1,653540.wav,/datasets/xeno_canto/491/653540.wav,70.321625
3258,blrwar1/401937.wav,4,10,blrwar1,401937.wav,/datasets/xeno_canto/491/401937.wav,96.278688
3259,blrwar1/571598.wav,4,10,blrwar1,571598.wav,/datasets/xeno_canto/491/571598.wav,46.229313
3260,blrwar1/653539.wav,5,10,blrwar1,653539.wav,/datasets/xeno_canto/491/653539.wav,87.327375
3261,blrwar1/571596.wav,1,10,blrwar1,571596.wav,/datasets/xeno_canto/491/571596.wav,82.005313
3262,blrwar1/636803.wav,5,10,blrwar1,636803.wav,/datasets/xeno_canto/491/636803.wav,31.881813
3263,blrwar1/391853.wav,1,10,blrwar1,391853.wav,/datasets/xeno_canto/491/391853.wav,14.722188
3264,blrwar1/375988.wav,3,10,blrwar1,375988.wav,/datasets/xeno_canto/491/375988.wav,80.30475
3265,blrwar1/374920.wav,1,10,blrwar1,374920.wav,/datasets/xeno_canto/491/374920.wav,37.665813
3266,blrwar1/373105.wav,3,10,blrwar1,373105.wav,/datasets/xeno_canto/491/373105.wav,48.18025
3267,blrwar1/371878.wav,2,10,blrwar1,371878.wav,/datasets/xeno_canto/491/371878.wav,42.475125
3268,blrwar1/369025.wav,5,10,blrwar1,369025.wav,/datasets/xeno_canto/491/369025.wav,29.675125
3269,blrwar1/347281.wav,1,10,blrwar1,347281.wav,/datasets/xeno_canto/491/347281.wav,13.513625
3270,blrwar1/347280.wav,4,10,blrwar1,347280.wav,/datasets/xeno_canto/491/347280.wav,44.438875
3271,blrwar1/342810.wav,1,10,blrwar1,342810.wav,/datasets/xeno_canto/491/342810.wav,24.53825
3272,blrwar1/324831.wav,5,10,blrwar1,324831.wav,/datasets/xeno_canto/491/324831.wav,95.582063
3273,blrwar1/319354.wav,5,10,blrwar1,319354.wav,/datasets/xeno_canto/491/319354.wav,34.896
3274,blrwar1/313296.wav,3,10,blrwar1,313296.wav,/datasets/xeno_canto/491/313296.wav,44.957813
3275,blrwar1/311122.wav,4,10,blrwar1,311122.wav,/datasets/xeno_canto/491/311122.wav,61.936313
3276,blrwar1/277653.wav,5,10,blrwar1,277653.wav,/datasets/xeno_canto/491/277653.wav,88.157063
3277,blrwar1/247627.wav,5,10,blrwar1,247627.wav,/datasets/xeno_canto/491/247627.wav,66.847375
3278,blrwar1/247337.wav,4,10,blrwar1,247337.wav,/datasets/xeno_canto/491/247337.wav,62.72
3279,blrwar1/232979.wav,4,10,blrwar1,232979.wav,/datasets/xeno_canto/491/232979.wav,44.173063
3280,blrwar1/225369.wav,1,10,blrwar1,225369.wav,/datasets/xeno_canto/491/225369.wav,53.629375
3281,blrwar1/223169.wav,5,10,blrwar1,223169.wav,/datasets/xeno_canto/491/223169.wav,27.062875
3282,blrwar1/214083.wav,5,10,blrwar1,214083.wav,/datasets/xeno_canto/491/214083.wav,54.282438
3283,blrwar1/214012.wav,1,10,blrwar1,214012.wav,/datasets/xeno_canto/491/214012.wav,21.817
3284,mouwar1/412208.wav,2,11,mouwar1,412208.wav,/datasets/xeno_canto/491/412208.wav,26.01075
3285,mouwar1/408248.wav,2,11,mouwar1,408248.wav,/datasets/xeno_canto/491/408248.wav,36.246375
3286,mouwar1/394514.wav,5,11,mouwar1,394514.wav,/datasets/xeno_canto/491/394514.wav,60.807688
3287,mouwar1/376656.wav,1,11,mouwar1,376656.wav,/datasets/xeno_canto/491/376656.wav,22.638188
3288,mouwar1/365643.wav,2,11,mouwar1,365643.wav,/datasets/xeno_canto/491/365643.wav,31.94775
3289,mouwar1/365479.wav,2,11,mouwar1,365479.wav,/datasets/xeno_canto/491/365479.wav,68.937125
3290,mouwar1/357631.wav,5,11,mouwar1,357631.wav,/datasets/xeno_canto/491/357631.wav,19.818625
3291,mouwar1/356728.wav,1,11,mouwar1,356728.wav,/datasets/xeno_canto/491/356728.wav,50.834313
3292,mouwar1/356390.wav,4,11,mouwar1,356390.wav,/datasets/xeno_canto/491/356390.wav,80.680875
3293,mouwar1/349718.wav,3,11,mouwar1,349718.wav,/datasets/xeno_canto/491/349718.wav,8.254688
3294,mouwar1/318308.wav,3,11,mouwar1,318308.wav,/datasets/xeno_canto/491/318308.wav,72.372688
3295,mouwar1/310384.wav,3,11,mouwar1,310384.wav,/datasets/xeno_canto/491/310384.wav,56.4
3296,mouwar1/307991.wav,5,11,mouwar1,307991.wav,/datasets/xeno_canto/491/307991.wav,31.634313
3297,mouwar1/217373.wav,4,11,mouwar1,217373.wav,/datasets/xeno_canto/491/217373.wav,48.979625
3298,mouwar1/213309.wav,4,11,mouwar1,213309.wav,/datasets/xeno_canto/491/213309.wav,21.936
3299,mouwar1/211933.wav,1,11,mouwar1,211933.wav,/datasets/xeno_canto/491/211933.wav,28.369
3300,mouwar1/185412.wav,3,11,mouwar1,185412.wav,/datasets/xeno_canto/491/185412.wav,16.58775
3301,mouwar1/172479.wav,1,11,mouwar1,172479.wav,/datasets/xeno_canto/491/172479.wav,58.904688
3302,mouwar1/172475.wav,1,11,mouwar1,172475.wav,/datasets/xeno_canto/491/172475.wav,64.91625
3303,mouwar1/31616.wav,5,11,mouwar1,31616.wav,/datasets/xeno_canto/491/31616.wav,22.442688
3304,mouwar1/27282.wav,5,11,mouwar1,27282.wav,/datasets/xeno_canto/491/27282.wav,34.142063
3305,mouwar1/684880.wav,5,11,mouwar1,684880.wav,/datasets/xeno_canto/491/684880.wav,13.72425
3306,mouwar1/513335.wav,4,11,mouwar1,513335.wav,/datasets/xeno_canto/491/513335.wav,34.009625
3307,mouwar1/471594.wav,2,11,mouwar1,471594.wav,/datasets/xeno_canto/491/471594.wav,10.913063
3308,mouwar1/456973.wav,4,11,mouwar1,456973.wav,/datasets/xeno_canto/491/456973.wav,8.071875
3309,mouwar1/412209.wav,3,11,mouwar1,412209.wav,/datasets/xeno_canto/491/412209.wav,7.086
3310,mouwar1/399005.wav,2,11,mouwar1,399005.wav,/datasets/xeno_canto/491/399005.wav,15.420938
3311,mouwar1/387397.wav,5,11,mouwar1,387397.wav,/datasets/xeno_canto/491/387397.wav,18.025563
3312,mouwar1/404337.wav,4,11,mouwar1,404337.wav,/datasets/xeno_canto/491/404337.wav,41.482875
3313,mouwar1/698826.wav,3,11,mouwar1,698826.wav,/datasets/xeno_canto/491/698826.wav,56.664
3314,mouwar1/698822.wav,5,11,mouwar1,698822.wav,/datasets/xeno_canto/491/698822.wav,27.984
3315,mouwar1/668996.wav,4,11,mouwar1,668996.wav,/datasets/xeno_canto/491/668996.wav,21.726375
3316,mouwar1/659727.wav,1,11,mouwar1,659727.wav,/datasets/xeno_canto/491/659727.wav,17.110188
3317,mouwar1/659726.wav,2,11,mouwar1,659726.wav,/datasets/xeno_canto/491/659726.wav,12.408188
3318,mouwar1/657412.wav,5,11,mouwar1,657412.wav,/datasets/xeno_canto/491/657412.wav,25.28
3319,mouwar1/656322.wav,1,11,mouwar1,656322.wav,/datasets/xeno_canto/491/656322.wav,19.397
3320,mouwar1/642250.wav,5,11,mouwar1,642250.wav,/datasets/xeno_canto/491/642250.wav,95.869375
3321,mouwar1/627698.wav,2,11,mouwar1,627698.wav,/datasets/xeno_canto/491/627698.wav,113.395
3322,mouwar1/620940.wav,4,11,mouwar1,620940.wav,/datasets/xeno_canto/491/620940.wav,69.096375
3323,mouwar1/619367.wav,3,11,mouwar1,619367.wav,/datasets/xeno_canto/491/619367.wav,6.419313
3324,mouwar1/611497.wav,5,11,mouwar1,611497.wav,/datasets/xeno_canto/491/611497.wav,91.165938
3325,mouwar1/542357.wav,3,11,mouwar1,542357.wav,/datasets/xeno_canto/491/542357.wav,37.955938
3326,mouwar1/542351.wav,5,11,mouwar1,542351.wav,/datasets/xeno_canto/491/542351.wav,90.93225
3327,mouwar1/529774.wav,1,11,mouwar1,529774.wav,/datasets/xeno_canto/491/529774.wav,32.44825
3328,mouwar1/516174.wav,4,11,mouwar1,516174.wav,/datasets/xeno_canto/491/516174.wav,107.075938
3329,mouwar1/480053.wav,5,11,mouwar1,480053.wav,/datasets/xeno_canto/491/480053.wav,83.069375
3330,mouwar1/473932.wav,5,11,mouwar1,473932.wav,/datasets/xeno_canto/491/473932.wav,28.597
3331,mouwar1/468704.wav,3,11,mouwar1,468704.wav,/datasets/xeno_canto/491/468704.wav,93.2305
3332,mouwar1/467403.wav,2,11,mouwar1,467403.wav,/datasets/xeno_canto/491/467403.wav,74.143313
3333,mouwar1/467402.wav,2,11,mouwar1,467402.wav,/datasets/xeno_canto/491/467402.wav,79.216938
3334,mouwar1/460174.wav,1,11,mouwar1,460174.wav,/datasets/xeno_canto/491/460174.wav,13.897125
3335,mouwar1/460173.wav,2,11,mouwar1,460173.wav,/datasets/xeno_canto/491/460173.wav,57.991875
3336,mouwar1/460172.wav,2,11,mouwar1,460172.wav,/datasets/xeno_canto/491/460172.wav,59.924938
3337,mouwar1/459870.wav,4,11,mouwar1,459870.wav,/datasets/xeno_canto/491/459870.wav,55.40575
3338,mouwar1/418401.wav,5,11,mouwar1,418401.wav,/datasets/xeno_canto/491/418401.wav,79.261313
3339,mouwar1/408868.wav,3,11,mouwar1,408868.wav,/datasets/xeno_canto/491/408868.wav,61.44
3340,mouwar1/394513.wav,1,11,mouwar1,394513.wav,/datasets/xeno_canto/491/394513.wav,23.007813
3341,mouwar1/365598.wav,2,11,mouwar1,365598.wav,/datasets/xeno_canto/491/365598.wav,119.09225
3342,mouwar1/360704.wav,1,11,mouwar1,360704.wav,/datasets/xeno_canto/491/360704.wav,18.796563
3343,mouwar1/358629.wav,4,11,mouwar1,358629.wav,/datasets/xeno_canto/491/358629.wav,40.449188
3344,mouwar1/357630.wav,3,11,mouwar1,357630.wav,/datasets/xeno_canto/491/357630.wav,86.911313
3345,mouwar1/357387.wav,3,11,mouwar1,357387.wav,/datasets/xeno_canto/491/357387.wav,60.488
3346,mouwar1/357368.wav,1,11,mouwar1,357368.wav,/datasets/xeno_canto/491/357368.wav,86.232
3347,mouwar1/356695.wav,4,11,mouwar1,356695.wav,/datasets/xeno_canto/491/356695.wav,68.874563
3348,mouwar1/347269.wav,2,11,mouwar1,347269.wav,/datasets/xeno_canto/491/347269.wav,34.8155
3349,mouwar1/329910.wav,1,11,mouwar1,329910.wav,/datasets/xeno_canto/491/329910.wav,9.668
3350,mouwar1/294397.wav,2,11,mouwar1,294397.wav,/datasets/xeno_canto/491/294397.wav,10.246
3351,mouwar1/294395.wav,3,11,mouwar1,294395.wav,/datasets/xeno_canto/491/294395.wav,6.053
3352,mouwar1/213784.wav,3,11,mouwar1,213784.wav,/datasets/xeno_canto/491/213784.wav,75.46775
3353,mouwar1/166866.wav,1,11,mouwar1,166866.wav,/datasets/xeno_canto/491/166866.wav,11.856
3354,mouwar1/163297.wav,4,11,mouwar1,163297.wav,/datasets/xeno_canto/491/163297.wav,100.075125
3355,mouwar1/161965.wav,3,11,mouwar1,161965.wav,/datasets/xeno_canto/491/161965.wav,21.211438
3356,mouwar1/106948.wav,1,11,mouwar1,106948.wav,/datasets/xeno_canto/491/106948.wav,73.401875
3357,mouwar1/680462.wav,2,11,mouwar1,680462.wav,/datasets/xeno_canto/491/680462.wav,84.278688
3358,mouwar1/680460.wav,4,11,mouwar1,680460.wav,/datasets/xeno_canto/491/680460.wav,66.308
3359,mouwar1/659498.wav,4,11,mouwar1,659498.wav,/datasets/xeno_canto/491/659498.wav,17.0255
3360,mouwar1/620941.wav,3,11,mouwar1,620941.wav,/datasets/xeno_canto/491/620941.wav,6.568438
3361,mouwar1/567979.wav,4,11,mouwar1,567979.wav,/datasets/xeno_canto/491/567979.wav,30.321563
3362,mouwar1/565421.wav,5,11,mouwar1,565421.wav,/datasets/xeno_canto/491/565421.wav,82.798563
3363,mouwar1/553271.wav,3,11,mouwar1,553271.wav,/datasets/xeno_canto/491/553271.wav,35.16
3364,mouwar1/553270.wav,3,11,mouwar1,553270.wav,/datasets/xeno_canto/491/553270.wav,52.868688
3365,mouwar1/551455.wav,2,11,mouwar1,551455.wav,/datasets/xeno_canto/491/551455.wav,23.978688
3366,mouwar1/533626.wav,1,11,mouwar1,533626.wav,/datasets/xeno_canto/491/533626.wav,31.999813
3367,mouwar1/530831.wav,1,11,mouwar1,530831.wav,/datasets/xeno_canto/491/530831.wav,29.418688
3368,mouwar1/524881.wav,3,11,mouwar1,524881.wav,/datasets/xeno_canto/491/524881.wav,40.463688
3369,mouwar1/524880.wav,2,11,mouwar1,524880.wav,/datasets/xeno_canto/491/524880.wav,99.99675
3370,mouwar1/522340.wav,1,11,mouwar1,522340.wav,/datasets/xeno_canto/491/522340.wav,43.992
3371,mouwar1/521470.wav,2,11,mouwar1,521470.wav,/datasets/xeno_canto/491/521470.wav,23.170625
3372,mouwar1/513337.wav,3,11,mouwar1,513337.wav,/datasets/xeno_canto/491/513337.wav,89.007625
3373,mouwar1/466748.wav,1,11,mouwar1,466748.wav,/datasets/xeno_canto/491/466748.wav,29.303625
3374,mouwar1/466747.wav,5,11,mouwar1,466747.wav,/datasets/xeno_canto/491/466747.wav,41.167
3375,mouwar1/466746.wav,2,11,mouwar1,466746.wav,/datasets/xeno_canto/491/466746.wav,79.61975
3376,mouwar1/466744.wav,3,11,mouwar1,466744.wav,/datasets/xeno_canto/491/466744.wav,19.676563
3377,mouwar1/462411.wav,3,11,mouwar1,462411.wav,/datasets/xeno_canto/491/462411.wav,20.052
3378,mouwar1/456258.wav,1,11,mouwar1,456258.wav,/datasets/xeno_canto/491/456258.wav,117.81225
3379,mouwar1/456255.wav,2,11,mouwar1,456255.wav,/datasets/xeno_canto/491/456255.wav,33.906938
3380,mouwar1/446601.wav,3,11,mouwar1,446601.wav,/datasets/xeno_canto/491/446601.wav,113.136313
3381,mouwar1/443794.wav,5,11,mouwar1,443794.wav,/datasets/xeno_canto/491/443794.wav,54.132188
3382,mouwar1/442556.wav,5,11,mouwar1,442556.wav,/datasets/xeno_canto/491/442556.wav,30.350313
3383,mouwar1/442554.wav,1,11,mouwar1,442554.wav,/datasets/xeno_canto/491/442554.wav,21.009313
3384,mouwar1/441919.wav,4,11,mouwar1,441919.wav,/datasets/xeno_canto/491/441919.wav,78.294313
3385,mouwar1/390288.wav,4,11,mouwar1,390288.wav,/datasets/xeno_canto/491/390288.wav,62.243375
3386,mouwar1/358628.wav,3,11,mouwar1,358628.wav,/datasets/xeno_canto/491/358628.wav,41.305
3387,mouwar1/357889.wav,1,11,mouwar1,357889.wav,/datasets/xeno_canto/491/357889.wav,28.39275
3388,mouwar1/357888.wav,1,11,mouwar1,357888.wav,/datasets/xeno_canto/491/357888.wav,6.339063
3389,mouwar1/356696.wav,5,11,mouwar1,356696.wav,/datasets/xeno_canto/491/356696.wav,60.036063
3390,mouwar1/356391.wav,3,11,mouwar1,356391.wav,/datasets/xeno_canto/491/356391.wav,13.941188
3391,mouwar1/342804.wav,3,11,mouwar1,342804.wav,/datasets/xeno_canto/491/342804.wav,7.204563
3392,mouwar1/329900.wav,4,11,mouwar1,329900.wav,/datasets/xeno_canto/491/329900.wav,33.760188
3393,mouwar1/310530.wav,2,11,mouwar1,310530.wav,/datasets/xeno_canto/491/310530.wav,16.5365
3394,mouwar1/310529.wav,4,11,mouwar1,310529.wav,/datasets/xeno_canto/491/310529.wav,37.82325
3395,mouwar1/310528.wav,2,11,mouwar1,310528.wav,/datasets/xeno_canto/491/310528.wav,14.523125
3396,mouwar1/304419.wav,3,11,mouwar1,304419.wav,/datasets/xeno_canto/491/304419.wav,52.896
3397,mouwar1/185411.wav,3,11,mouwar1,185411.wav,/datasets/xeno_canto/491/185411.wav,28.16
3398,mouwar1/185409.wav,5,11,mouwar1,185409.wav,/datasets/xeno_canto/491/185409.wav,52.871875
3399,mouwar1/185408.wav,5,11,mouwar1,185408.wav,/datasets/xeno_canto/491/185408.wav,14.210625
